tarih,fonKodu,bb,byf,d,db,bpp,btaa,btas,dt,dot,eut,fb,fkb,gas,gsykb,gsyy,gykb,gyy,hb,hs,kba,kh,khau,khd,khtl,kks,kksd,kkstl,kksyd,km,kmbyf,kmkba,kmkks,kibd,osks,ost,r,t,tpp,tr,vdm,vm,vmau,vmd,vmtl,vint,yba,ybkb,ybosb,ybyf,yhs,ymk,yyf,oksyd,osdb
2026-09-01,GFL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12,,0,,,,,74.39,,25.49,,
2026-09-01,GFN,,,,,,,,,,,,,,,,,,,,83.54,,,,,,,,,2.18,,,,,,,,,,,,,,0.07,14.21,,,,,,,,,,
2026-09-01,GFY,,,,,,,,,,,,,,,,,,,,34.28,,,,,,,,,,,,,,,,,,,,,,,1.37,19.87,,,,,,,,,,44.48
2026-09-01,GGA,,,,,,,,,,,,,,,,,,,,16.44,,,,,,,,,,,,,,,,,,,,,,,0.21,0.01,,,,11.42,,,,0.75,,71.17
2026-09-01,GGC,,,,,,,,,,,,,,,,,,,81.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.18,,
2026-09-01,GGD,,,,,,,,,,,,,,,,,,,,8.17,,,,,,,,,,,,,,,,,,,,,,,0.32,0.01,,,,0.37,,,,0.4,8.33,82.39
2026-09-01,GGK,,0.98,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,79.47,,10.81,1.62,,,,,,,,,,,,,0.29,,,,,,,6.43,,
2026-09-01,GGM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.99,,,,,0.01,,,,,,,,,,
2026-09-01,GGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.83,19.85,,,,,,,,,,78.32
2026-09-01,GGP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,
2026-09-01,GGR,,,,,,,,,,,,,,,,,,,,6.89,,,,,,,,,,,,,,,,,,,,,,,1.97,6.36,,,,12.44,,,,,,72.34
2026-09-01,GHS,,,,,,,,,,,,,,,,,,,95.72,,,,,,,,,,,,,,,,,,,0.97,0.73,,,,,,2.58,,,,,,,,,
2026-09-01,GID,,,,,,,,,,,,,,,,,,,94.67,,,,,,,,,,,,,,,,,,,5.25,,,,,,,0.08,,,,,,,,,
2026-09-01,GIE,,,,,,,,,,,,,,,,,,,88.03,,,,,,,,,,,,,,,,,,,6.5,,,,,,,5.48,,,,,,,,,
2026-09-01,GIH,,,,,,,,,,,,,,,,,,,90.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.32,,
2026-09-01,GJA,,,,,,,,,,,,,,,,,,,,12.53,,,,,,,,,,,,,,,,,,,,,,,4.14,,,,,6.23,8.96,0.51,,,,67.63
2026-09-01,GJB,,1.54,,,,,,,,,,,,,,,,,1.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.35,,
2026-09-01,GJD,,,,,,,,,,,,,,,,,,,,13.05,,,,,,,,,,,,,,,,,,,,,,,0.46,19.29,,,,,,,,,,67.2
2026-09-01,GJE,,,,,,,,,,,,,,,,,,,,63.01,,,,,,,,,,,,,,,,,,,,,,,2.77,19.51,,,,,,,,,14.71,
2026-09-01,GJF,,,,,,,,,,,,,,,,,,,,24.24,,,,,,,,,,,,,,,,,,,,,,,,2.52,,,,7.39,1.92,,,0,,63.91
2026-09-01,GJH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.3,,,,,48.7,,,,,,,,,,
2026-09-01,GJM,,,,,,,,,,,,,,5.55,,,,,74.61,,,,,,,,,,,,,,,,,,,,,,,,,,11.37,,,,,4.19,,4.28,,
2026-09-01,GJO,,,,,,,,,,,,,,,,,,,,83.54,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,16.21,,,,,,,
2026-09-01,GKF,,,,,,,,,,,,,,3.8,,,,,91.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.55,,
2026-09-01,GKG,,,,,,,,,,,,,,,,,,,86.52,,,,,,,,,,,,,,,,,,,13.48,,,,,,,,,,,,,,,,
2026-09-01,GKH,,,,,,,6.07,,,,,,,,,,,,,,,,,69.78,,,22.5,,,,,,,1.64,,,,,,,,,,,,,,,,,,,,
2026-09-01,GKK,,,,,,,,,,,,,,,,,,,,22.93,,,,,,,,,,,,,,,,,,,,,,,0.39,12.69,,,,6.48,,0.11,,,,57.39
2026-09-01,GKL,,,,,,,,,,,,,,,,,,,94.91,,,,,,,,,,,,,,,,,,,0.56,,,,,,,2.89,,,,,,,1.65,,
2026-09-01,GKM,,,,,,,,,,,,,,,,,,,,9.29,,,,,,,,,,,,,,,,,,,,,,,1.04,,,,,,,,,,,89.68
2026-09-01,GKV,,,,,,,,,,,,,,,,,,,91.12,,,,,8.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-01,GL1,,2.6,,,,,,,,,,,,,,,,,84.45,,,,,,,,,,,,,,,,,,,,,,,,,,2.55,,,,,,,10.4,,
2026-09-01,GLC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,
2026-09-01,GLG,,,,,,,,,,,,,,,,,,,92.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.4,,
2026-09-01,GLL,,,,,,,,,,,,,,,,,,,,,,9.12,,,,,,,81.57,,,,,,,,,,,,,,,,,,,,,,,9.31,,
2026-09-01,GLM,,,,,,,,,,,,,,,,,,,93.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.48,,
2026-09-01,GLP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.17,17.3,,,,,,,,,,81.53
2026-09-01,GLS,,,,,,,,,,,,,,,,,,,,,,,,,,,11.14,,,,,,,85.89,,,,,,1.46,,,,,,,,,,,,1.51,,
2026-09-01,GLV,,,,,,,,,,,,,,,,,,,85.17,,,,,,,,,,,,,,,,,,,,,,,,,,14.83,,,,,,,,,
2026-09-01,GMA,,,,,,,,,,,0.76,,,2.32,,,,,53.83,,,,,,,,,,,,,,,0.39,3.12,,,5.67,11.54,,,,,3.32,4.63,,,,7.6,1.28,,5.54,,
2026-09-01,GMC,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.29,5.91,,,,64.62,,,9.18,,
2026-09-01,GMD,,,,,,,,,,,,,,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.05,,,,,,,74.15,,
2026-09-01,GME,,,,,,,,,,,,,,,,,,,10.17,,,,,,,,,,,,,,,,,,,,16.72,,,,,,,,,,42.22,25.78,,5.11,,
2026-09-01,GMI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.28,,,,,,,,,0.07,2.92,,,,,,,,,,,,,0.73,,
2026-09-01,GMM,,,,,,,,,,,,,,,,,,,,2.21,,,,,,,,,,,,,,,,,,,,,,,1.06,,,,,,,,,,,96.73
2026-09-01,GMN,,,,,,,,,,,34.01,,,,,,,,,,,,,,,,,,,,,,,,,,,65.99,,,,,,,,,,,,,,,,
2026-09-01,GMO,,,,,,,,,,,,,,,,,,,85.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.32,,
2026-09-01,GMP,,,,,,,,,,,,,,,,,,,,90.91,,,,,,,,,,,,,,,,,,,6.03,,,,0.77,0.04,,,,,,,,,,2.24
2026-09-01,GMR,,,,,,,,,,,,,,4.02,,,,,94.24,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,,,,1.49,,
2026-09-01,GMZ,,,,,,,,,,,,,,,,,,,60.54,,,,,,,,,,,,,,,,,,,,1.62,,,,,,,,,,15.03,18.95,,3.86,,
2026-09-01,GNH,,,,,,,,,,,,,,,,,,,82.15,,,,,,,,,,,,,,,,,,,,,,,,,,12.68,,,,,,,5.17,,
2026-09-01,GNK,,,,,,,,,,,,,,,,,,,11.09,2.4,,,,,,,,,,,,,,,,,,,,,,,,,0.12,,,,0.79,7.82,,35.51,,42.27
2026-09-01,GNL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,19.59,0.01,,,,,,,,,80.31
2026-09-01,GNP,,,,,,,,22.23,,,,,,,,,,1.07,,,,,,,,,,,,,,,,,,,,,72.12,,,,,4.57,,,,,,,,,,
2026-09-01,GNS,,,,,,,,,,,,,,,,,,,93.02,,,,,,,,,,,,,,,,,,,6.49,,,,,,,,,,,,,,0.49,,
2026-09-01,GNZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.25,,,,,,,,,,,42.62,31.93,,21.2,,
2026-09-01,GO1,,,,,,,,0.02,,,,,,3.99,,,,,4.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.47,,
2026-09-01,GO3,,14.29,,,,,,,,,,,,6.49,,,,,4.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.79,,
2026-09-01,GO4,,10.71,,,,,,,,,,,,6.66,,,,,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.83,,
2026-09-01,GO6,,,,,16.49,,,10.89,,,11.11,,,,,,,,,,,,,8.92,,,,,,,,,,0.76,4.61,,,,34.56,0.47,,,,12.19,,,,,,,,,,
2026-09-01,GO9,,,,,,,,,,,,,,,,,,,86.79,,,,,,,,,,,,,,,,,,,,13.02,,,,,,,,,,,,,0.19,,
2026-09-01,GOF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.9,,13.1,,,,,,,,,
2026-09-01,GOH,,,,,,,,,,,,,,,,,,,92.24,,,,,,,,,,,,,,,,,,,3.34,3.98,,,,,,0.31,,,,,,,0.14,,
2026-09-01,GOL,,,,,,,,,,,,,,,,,,,,,,,,0.77,,,,,98.45,,,,,,,,,,,,,,,,,,,,,,,0.78,,
2026-09-01,GOP,,,,,,,2.73,,,,,,,,,,,,,,,,,49.58,,,1.15,,,,,,,41.37,,,,,,5.17,,,,,,,,,,,,,,
2026-09-01,GP1,,,,,,,,,,,,,,,,,,,97.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.74,,
2026-09-01,GP3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.77,0.01,13.22,,,,,,,,,
2026-09-01,GPA,,,,,,,,,,,,,,,,,,,,60.23,,,,,,,,,,,,,,,,,,0.35,10.87,,,,0.2,,4.99,,1.95,,,,,,,21.41
2026-09-01,GPB,,,,,,,,24.32,,,7.91,,,,,,,,5.37,,,,,,,,1.45,,,,,,,,22.5,,,,26.3,,,,,2.04,5.51,,,,,,,4.59,,
2026-09-01,GPC,,,,,,,,,,,,,,,,,,,0.73,34.56,,,,,,,,0.35,,,,,,,,,,,,,,,0.31,8,1.82,,,1.87,,,,,,52.34
2026-09-01,GPF,,,,,,,,,,,,,,,,,,,24.12,,,,,6.68,,,17.78,,,2.96,,3.98,,30.02,,,,,,,,,,,,,,,10.1,,,4.36,,
2026-09-01,GPG,,,,,,,,,,,,,,,,,,,10.66,,,,,,,,,,,,,,,,,,,0.73,,,,,,,3.54,,,,8.76,66.34,,9.97,,
2026-09-01,GPH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,
2026-09-01,GPI,,,,,,,,13.37,,,6.23,,,,,,,,17.53,,,,,,,,2.04,,,,,,,,11.99,,,,27.87,,,,0.03,2.17,8.2,,,,7.07,2.17,,1.34,,
2026-09-01,GPJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.64,4.85,,,,4.62,,,,,,89.88
2026-09-01,GPL,,,,,,,,,,,,,,,,,,,,0.42,,,,,,0.91,,0.62,,,,,1.42,,,,,,,,,,21.32,0.05,,,,5.83,,,,9.14,,60.29
2026-09-01,GPM,,,,,,,,,,,,,,,,,,,,13.06,,,,,,,,,,,,,,,,,,,,,,,1.04,15.55,,,,,3.35,,,,,67.01
2026-09-01,GPN,,,,,,,63.84,,,,,,,,,,,,,,,,,29.86,,,2.14,,,,,,,4.16,,,,,,,,,,,,,,,,,,,,
2026-09-01,GPT,,,,,,,,,,,,,,,,,,,32.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.09,,0.9,,
2026-09-01,GPU,,,,,,,,,,,9.09,,,,,,,,20.12,,,,,,,,,,,,,,,,10.73,,,,30.78,,,,,2.01,10.83,,,,13.37,3.07,,,,
2026-09-01,GPV,,,,,,,,,,,,,,,,,,,,55.9,,,,,,,,,,,,,,,,,,,,,,,22,,,,,,,,,0.29,,21.81
2026-09-01,GPZ,,,,,,,,13.5,,,7.21,,,,,,,,,,,,,,,,,,,,,,,,10.03,,,,50.52,0.78,,,,17.95,,,,,,,,,,
2026-09-01,GRL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.35,10.82,,,,,,51.07,,,,,33.76,,,,
2026-09-01,GRO,,,,,,,,,,,,,,,,,,,,2.2,,,,,,,,1,,,,,2.27,,,,,,,,,,15.56,0.03,,,,13.61,,,,0,0.01,65.32
2026-09-01,GRT,,,,,,,,,,,,,,,,,,,89.62,,,,,,,,,,,,,,,,,,,10.23,,,,,,,,,,,,,,0.15,,
2026-09-01,GSE,,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,35.03,,,,9.52,,0.61,,,,,,,25.07,,22.75
2026-09-01,GSG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.63,,,,,,,,,,,98.37
2026-09-01,GSL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,
2026-09-01,GSO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,
2026-09-01,GSP,,,0.2,,,,,,,,,,,,,,,,99.97,,,,,,,,,,,,,,,,,-6.14,,,,,,,,,1.57,,,,,,,4.4,,
2026-09-01,GSR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.07,14.75,,,,,4.09,,,,,77.09
2026-09-01,GTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.7,,,57.8,,,,,,0.48,,,,,,,0.01,,,,,,,,,
2026-09-01,GTF,,,,,,,,70.9,,,7.64,,,,,,,,0.92,,,,,,,,,,,,,,,,15.86,,,,,4.68,,,,,,,,,,,,,,
2026-09-01,GTH,,,,,,,,,,,,,,,,,,,89.53,,,,,,,,,,,,,,,,,,,9.91,,,,,,,0.56,,,,,,,,,
2026-09-01,GTK,,,,,,,,84.75,,,,,,,,,,,,5.15,,,,,,,,,,,,,4.53,,,,,,4.38,,,,,1.19,0,,,,,,,,,
2026-09-01,GTL,,,,,,,,10.62,,,0.8,,,,,,,,,,,,,7.84,,,0.39,,,,,,,0.07,2.27,,,0.2,43.24,,,,,34.56,,,,,,,,,,
2026-09-01,GTM,,,,,,,,,,,,,,,,,,,91.85,,,,,,,,,,,,,,,,,,,3.79,2.09,,,,,,,,,,,,,2.27,,
2026-09-01,GTN,,,,,,,,,,,,,,,,,,,,3.33,,,,,,,,,,,,,,,,,,,,,,,0.11,2.86,,,,9.29,,,,,,84.41
2026-09-01,GTY,,,,,,,,4,,,,,,,,,,,,,,,,,,,1.35,,,,,,,,,,,,,,,,,7.79,41.78,,,,17.69,14.51,,12.89,,
2026-09-01,GTZ,,14.83,,,,,,,,,,,,,,,,,0,,,,,,,,,,2.51,69.11,,,,,,,,0.32,,,,,0.36,,2.33,,,,,,,10.53,,
2026-09-01,GUA,,,,,,,,0.75,,,11.67,,,,,,,,4.43,14.42,,,,,,,,,,,,3.32,2.91,,35.25,,,,,,,,,1.95,,,,4.32,,0.21,,,0.48,20.28
2026-09-01,GUB,,,,,,,,2.49,,,30.9,,,,,,,,,,,,,,,,,,,,,,,,49.34,,,14.01,,1.15,,,,2.1,,,,,,,,,,
2026-09-01,GUC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.1,,,,,3.9,,,,,,,,,,
2026-09-01,GUF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.29,18.3,,,,,,,,,4.85,,,,,,1.36,,,,59.83,,,14.37,,
2026-09-01,GUH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.65,,,,0.01,0.02,2.08,,,,,95.24,,,,
2026-09-01,GUK,,50.69,,,,,,,,,,,,,,,,,,,,,,1.32,,,,,,47.99,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-01,GUM,,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,17.55,,,,,,,,,,0.73,,,,,,,,,,65.5,,,1.82,,
2026-09-01,GUV,,,,,,,,98.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.38,,,,,,,,,,
2026-09-01,GVA,,,,,,,,,,,4.18,,,,,,,,16.41,,,,,,,,,,,,,,,,,,,,2.05,,,,0.44,0.25,8.97,,,,0,67.68,,,,
2026-09-01,GVB,,,,,,,,,,,,,,,,,,,,7.34,,,,,,,,,,,,,,,,,,,,,,,0.26,7.43,,,,6.09,5.61,,,4.71,0.82,67.75
2026-09-01,GVC,,,,,,,,,,,,,,,,,,,,21.58,,,,,,,,,,,,,,,,,,,,,,,4.11,,,,,17.84,,,,,,56.48
2026-09-01,GVD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,
2026-09-01,GVI,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,1.95,,,,,,,,,,,,,,,13.78,,,,23.58,3.75,,56.44,,
2026-09-01,GVL,,,,,,,,,,,,,,,,,,,,14.3,,,,,,,,,,,,,,,,,,,,,,,2.23,,,,,,,,,,,83.47
2026-09-01,GVZ,,,,,,,,,,,,,,,,,,,,88.09,,,,,,,,,,,,,,,,,,,,,,,0.87,11.04,,,,,,,,,,
2026-09-01,GYC,,,-0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.24,0.24,,,,,,,,,0.55,85.07,,,,,,,,,,
2026-09-01,GYG,,,,,,,,,,,,,,,,,,,,80.21,,,,,,,,,,,,,,,,,,,,,,,0.19,,,,,,,,,19.61,,
2026-09-01,GYK,,,3.72,,,,,10.6,,,50.01,,,,,,,4.06,,,,,,,,,,,,,,,,,14.46,,,,4.74,,,,,,,,,,,,,12.41,,
2026-09-01,GYL,,,2.44,,,,,1.17,,,51.31,,,,,,,4.35,,,,,,,,,,,,,,,,4.48,23.97,,,1.74,,4.77,,,,5.77,,,,,,,,,,
2026-09-01,GYN,,,,,,,,,,,,,,,,,,,,48.67,,,,,,,,,,,,,,,,,,,,,,,0.24,,,,,3.48,,10.64,,,,36.98
2026-09-01,GYR,,,,,,,,,,,,,,,,,,,,8.56,,,,,,,,,,,,,,,,,,,,,,,0.42,6.97,,,,12.56,,,,,,71.49
2026-09-01,GZB,,,,,,,,21.31,,,6.12,,,,,,,,12.23,3.55,,,,,,,,,,,,,,,21.11,,,,,,,,,12.79,22.9,,,,,,,,,
2026-09-01,GZD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.97,,,,,,,,,,,88.03
2026-09-01,GZE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.52,,,,0.1,0.06,5.12,,,,73.53,,,17.67,,
2026-09-01,GZG,,,,,,,,,,,,,,,,,,,19.99,,,,,,,,,,,,,,,,,,,6.62,10.02,,,,0.3,,2.98,,,,0.1,60,,,,
2026-09-01,GZH,,,,,,,,,,,4.28,,,,,,,,17.8,,,,,,,,,,,,,,,,4.28,,,1.72,,,,,0.4,,2.77,,,,1,67.74,,,,
2026-09-01,GZJ,,,,,,,,,,,,,,,,,,,0.48,,,,,,,,,,,,,,,,0.68,,,,,,,,,,10.72,,,,15.07,3.13,,69.93,,
2026-09-01,GZL,,,,,,,,,,,,,,,,,,,23.52,,,,,,,,,,,,,,,,1.58,,,6.56,,,,,,,4.65,,,,5.75,57.92,,,,
2026-09-01,GZM,,,,,,,,,,,,,,,,,,,48.76,,,,,,,,,,,,,,,,,,,,,,,,,,51.24,,,,,,,,,
2026-09-01,GZN,,,,,,,,,,,,,,14.19,,,,,46.29,,,,,,,,,,,,,,,,,,,,,,,,,,11.6,,,,,7.66,,20.26,,
2026-09-01,GZO,,,,,,,,,,,,,,,,,,,,99.37,,,,,,,,,,,,,,,,,,,,,,,0.63,,,,,,,,,,,
2026-09-01,GZP,,,,,,,,0.01,,,,,,,,,,,0.85,,,,,,,,2.52,,,,,,,,,,,,,,,,0.01,,8.42,,,,7.1,2.13,,78.95,,
2026-09-01,GZR,,,,,,,,,,,,,,,,,,,94.21,,,,,,,,,,,,,,,,,,,0.29,,,,,,,3.51,,,,,,,1.99,,
2026-09-01,GZU,,,,,,,,,,,,,,,,,,,,35.75,,,,,,,,,,,,,,,,,,,,,,,3.17,,,,,,,2.01,,,,59.07
2026-09-01,GZV,,,,,,,,,,,,,,,,,,,0.74,,,,,,,,,,,,,,,,,,,3.46,,,,,,,1.43,,,,68.52,,,25.85,,
2026-09-01,GZY,,,,,,,,,,,,,,,,,,,27.07,,,,,,,,,,,,,,,,,,,,1.46,,,,1.13,0.59,2.48,,,,,67.26,,,,
2026-09-01,GZZ,,,,,,,,,,,,,,,,,,,21.01,,,,,,,,,,,,,,,,,,,16.57,,,,,,,0.08,,,,,62.34,,,,
2026-09-01,HAE,,,,,,,,,,,,,,,,,,,,76.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.84
2026-09-01,HAG,,,,,,,,,,,,,,,,,,,,26.42,,,,,,,,,,,,,,,,,,,,,,,3.61,,,,,,,,,,,69.98
2026-09-01,HAI,,17.54,,,,,,,,,,,,,,,,,,,,,,,,,,,58.43,12.71,,,,,,,,,,,,,,,11.32,,,,,,,,,
2026-09-01,HAM,,,,,,,2.11,,,,,,,,,,,,,,,4.32,,0.12,,,,,90.12,,,2.15,,,,,,,,,,,,,,,,,,,,1.18,,
2026-09-01,HAR,,,,,,,,,,,,,,,,,,,57.85,,,,,,,,,,,,,,,,254.28,-254.14,,,,,,,,,34.46,,,,,7.55,,,,
2026-09-01,HAT,,,,,,,,,,,,,,,,,,,90.35,,,,,,,,,,,,,,,,,,,,,,,,,,9.65,,,,,,,,,
2026-09-01,HB1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,
2026-09-01,HB2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,
2026-09-01,HBF,,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,61.26,0.15,17.79,4.32,,,,,,2.44,,,,,,,1.41,,,,9.93,,,,,
2026-09-01,HBJ,,,,,,,,,,,,,,,,,,,38.48,,,,,,,,,,,,,,,,,,,,61.52,,,,,,,,,,,,,,,
2026-09-01,HBN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.83,,,,,,,4.41,,,,2.86,,,85.9,,
2026-09-01,HBU,,,,,,,,,,,,,,,,,,,95.21,,,,,,,,,,,,,,,,,,,3.51,,,,,,,1.28,,,,,,,,,
2026-09-01,HBV,,,,,,,,,,,,,,,,,,,99.91,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,,,,,,0.07,,
2026-09-01,HCV,,3.59,,,,,5.8,,,,,,,,,,,,,,,,,,,,,,71.88,,,,,,,,,,,,,,,,,,,,10.8,,,7.93,,
2026-09-01,HDA,,,,,,,,,,,,,,,,,,,88.89,,,,,,,,,,,,,,,,,,,,,,,,,,2.42,,,,,,,8.69,,
2026-09-01,HDD,,,,,,,,,,,,,,,,,,,44.37,,,,,11.44,,,,,,,,,,,,,,,,,,,,,29.4,,,,,,,14.79,,
2026-09-01,HDE,,,,,,,,,,,,,,,,,,,,11.07,,,43.38,,,,,,,,,,3.04,,,,,0.02,15.11,,,,6.02,,,,,5.99,3.24,,,,,12.13
2026-09-01,HDH,,,,,,,,,,,,,,0.35,,,,,91.92,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,,,,,,,7.67,,
2026-09-01,HDJ,,,,,,,,,,,999,,,,,,,,,,,,,,,,,,,,,,,,42.62,-941.62,,,,,,,,,,,,,,,,,,
2026-09-01,HDK,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,99.23,,,,,,,0.72,,
2026-09-01,HDS,,,,,,,,,,,103.16,,,,,,,,5.75,,,,,,,,,,,,,,,,,-8.91,,,,,,,,,,,,,,,,,,
2026-09-01,HDV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,99.32,,,,,,,,,,0.66,,,,,
2026-09-01,HEH,,,,,,,,,,,,,,,,,,,85.91,,,,,,,,,,,,,,,,,-2.13,,,,,,,,,16.22,,,,,,,,,
2026-09-01,HFA,,3.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.64,,,,,,1.32,,69.29,6.1,,,,9.77,,
2026-09-01,HFI,,,,,,,,,,,,,,,,,,,97.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.88,,
2026-09-01,HFO,,,,,,,,,,,,,,,,,,,84.13,,,,,9.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.64,,
2026-09-01,HFR,,,,,,,,,,,,,,,,,,,91.39,,,,,,,,,,,,,,,,,,,0.55,,,,,,,8.06,,,,,,,,,
2026-09-01,HFV,,,1.76,,,,,,,,,,,,,,,,,27.18,,,,,,,,,,,,,,,,,,1.13,,,,,,,,,,10.5,5.72,,,2.54,3.84,47.33
2026-09-01,HFY,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-01,HGC,,,,,,,,,,,,,,,,,,,,83.04,,,,,,12.3,,,,,,,,,,,,0.05,,,,,4.61,,,,,,,,,,,
2026-09-01,HGH,,,,,,,,,,,,,,,,,,,87.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.39,,
2026-09-01,HGJ,,,,,-55.2,,,,,,,,,,,,,,167.67,,,,,,,,,,,,,,,,,-12.51,,,,,,,,,0.04,,,,,,,,,
2026-09-01,HGM,,,,,,,,,,,,,,,,,,,82.72,,,,,,,,,,,,,,,,,,,,,,,,,,4.02,,,,,,,13.26,,
2026-09-01,HGR,,,,,-81.75,,,,,,,,,,,,,,53.22,,,,,,,,,,,,,,,,,,,,,,,,,,7.99,,,,,,,120.54,,
2026-09-01,HGT,,,,,,,,,,,,,,,,,,,,0.73,,,,,,,,,,,,,,,,,,,,,,,,,,,2.68,1.15,,,,0.77,,94.67
2026-09-01,HGU,,,-0.28,,,,,7.82,,,1.9,,,,,,,,23.29,,,,,,,,,,,,,,,,11.52,,,0.15,28.15,,,,,,14.15,,,,,4.67,,8.63,,
2026-09-01,HGV,,,,,,,,,,,,,,,,,,,57.64,,,,,,,,,,,,,,,,,,,,,,,,,,20.43,,,,,,,21.93,,
2026-09-01,HIA,,,,,-26.36,,,,,,4.88,,,,,,,,52.33,,,,,,,,,,,,,,,3.79,,,,,,,,,,,4.64,,,,,,,60.72,,
2026-09-01,HIF,,,,,,,,,,,,,,,,,,,56.63,,,,,,,,,,,,,,,,,,,,,,,,,,41.43,,,,,,,1.94,,
2026-09-01,HIH,,,,,,,,,,,,,,,,,,,91.92,,,,,,,,,,,,,,,,,,,6.76,,,,,,,1.32,,,,,,,,,
