tarih,fonKodu,fonUnvan,fiyat,kisiSayisi,portfoyBuyukluk,tedPaySayisi
2026-09-07,OYS,OYAK PORTFÖY ÜÇÜNCÜ SERBEST (TL) FON,9.62848,11,15240003034.11,1582804739
2026-09-07,OYT,OYAK PORTFÖY BİRİNCİ SERBEST FON,0.140338,66,1906698680.69,13586500996
2026-09-07,OZC,ASTRA PORTFÖY BİRİNCİ HİSSE SENEDİ SERBEST ÖZEL FON (HİSSE SENEDİ YOĞUN FON),2.791044,1,276988906.5,99242027
2026-09-07,P1A,A1 CAPİTAL PORTFÖY PARA PİYASASI (TL) SERBEST FON,1.560349,341,767118563.63,491632663
2026-09-07,PA2,PUSULA PORTFÖY ALTIN KATILIM FONU,1.123811,496,53865075.78,47930723
2026-09-07,PAB,A1 CAPİTAL PORTFÖY PARA PİYASASI (TL) FONU,1.436873,673,193643967.36,134767630
2026-09-07,PAC,AZİMUT PORTFÖY AC HİSSE SENEDİ SERBEST ÖZEL FON (HİSSE SENEDİ YOĞUN FON),3.037326,1,778367207.31,256267233
2026-09-07,PAF,PARDUS PORTFÖY ALTIN FONU,3.639697,3230,286120805.01,78611159
2026-09-07,PAI,AK PORTFÖY ING ÖZEL BANKACILIK VE PLATINUM MUTLAK GETİRİ HEDEFLİ DEĞİŞKEN ÖZEL FON,6.461,511,423834313.34,65598873
2026-09-07,PAL,AK PORTFÖY ALTINCI SERBEST(DÖVİZ) FON,57.607473,31007,152470188970.26,2646708493
2026-09-07,PAO,PARDUS PORTFÖY ANADOLU HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),1.111733,221,4073995.5,3664545
2026-09-07,PAU,GARANTİ PORTFÖY SERBEST (DÖVİZ-POUND) FON,68.637932,3862,11498985325.38,167531058
2026-09-07,PBE,PUSULA PORTFÖY BATI SERBEST FON,6.356671,11,49640309.3,7809168
2026-09-07,PBF,PHİLLİP PORTFÖY BİRİNCİ SERBEST ÖZEL FON,1.692196,2,1614749354.73,954233191
2026-09-07,PBH,PUSULA PORTFÖY BİRİNCİ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),1.172352,12,2811728285.16,2398364628
2026-09-07,PBI,PARDUS PORTFÖY BİRİNCİ FON SEPETİ FONU,2.335043,712,116812503.19,50025850
2026-09-07,PBK,ASTRA PORTFÖY BİRİNCİ KATILIM SERBEST (DÖVİZ) FON,58.699972,112,107596343.99,1832988
2026-09-07,PBN,PİRAMİT PORTFÖY BİRİNCİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),1.594125,649,487798904.17,305997820
2026-09-07,PBR,PUSULA PORTFÖY BİRİNCİ DEĞİŞKEN FON,2.598332,25504,2836135297.31,1091521405
2026-09-07,PBS,AZİMUT PORTFÖY BOĞAZİÇİ SERBEST (DÖVİZ) FON,70.402238,22,398398805.03,5658894
2026-09-07,PBY,PARDUS PORTFÖY BIST 100 DIŞI ŞİRKETLER HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),1.295034,54,173732412.86,134152805
2026-09-07,PCE,PARDUS PORTFÖY İNCİ SERBEST FON,1.281686,146,56865083.99,44367393
2026-09-07,PCH,PARDUS PORTFÖY CAPİTAL HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),4.011922,57,909208593.4,226626713
2026-09-07,PCN,PERFORM PORTFÖY ÜÇÜNCÜ SERBEST (DÖVİZ)  FON,66.104907,12,568865508.5,8605496
2026-09-07,PCS,PUSULA PORTFÖY ÜÇÜNCÜ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),3.701667,28,41739372539.21,11275832728
2026-09-07,PDC,PUSULA PORTFÖY DÖRDÜNCÜ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),0.21783,15,236275193.33,1084675311
2026-09-07,PDD,ASTRA PORTFÖY KATILIM FONU,6.010938,177,831344601.91,138305297
2026-09-07,PDE,PUSULA PORTFÖY DENGE KATILIM SERBEST FON,1.21845,14,11797147560.82,9682097247
2026-09-07,PDF,ASTRA PORTFÖY BİRİNCİ SERBEST (DÖVİZ) FON,61.04732,55,473908632.89,7762972
2026-09-07,PDG,PUSULA PORTFÖY DOĞU HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),0.494404,11,453291643.4,916844635
2026-09-07,PDH,PARDUS PORTFÖY DOĞU HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),19.571669,78,5490946692.56,280555872
2026-09-07,PDR,PHİLLİP PORTFÖY SÜRDÜRÜLEBİLİRLİK SERBEST ÖZEL FON,1.025125,2,2305625344.38,2249115622
2026-09-07,PDS,PARDUS PORTFÖY DÖRDÜNCÜ SERBEST FON,0.323315,41,87324012.41,270089633
2026-09-07,PEA,PERFORM PORTFÖY ALTIN FONU,1.506323,102,71246656.89,47298383
2026-09-07,PFO,PHİLLİP PORTFÖY FON SEPETİ FONU,2.377927,285,77231294.56,32478418
2026-09-07,PFS,ATLAS PORTFÖY FON SEPETİ FONU,2.882302,92,15328111.16,5318010
2026-09-07,PGD,ASTRA PORTFÖY AGRESİF DEĞİŞKEN FON,1.808194,155,185619442.8,102654633
2026-09-07,PGE,PARDUS PORTFÖY GÜNEY HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),25.854508,45,10440758595.69,403827399
2026-09-07,PGH,PUSULA PORTFÖY GÜNEY HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),4.217578,12,5602307968.65,1328323644
2026-09-07,PGS,AZİMUT PORTFÖY PAY GERİ ALIMI YAPAN ŞİRKETLER HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),1.321332,432,169682774.68,128418006
2026-09-07,PHB,PUSULA PORTFÖY BEŞİNCİ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),1.813391,15,9523898486.63,5251983237
2026-09-07,PHE,PUSULA PORTFÖY HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),2.268487,86806,8488574678.73,3741954774
2026-09-07,PHF,PİRAMİT PORTFÖY BİST 50 DIŞI ŞİRKETLER HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),1.444994,12,424852056.87,294016510
2026-09-07,PHI,PİRAMİT PORTFÖY HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),1.609937,135,81855281.19,50843777
2026-09-07,PHK,PHİLLİP PORTFÖY KATILIM HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),1.568031,242,77676693.43,49537736
2026-09-07,PHN,PUSULA PORTFÖY İKİNCİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),444.336976,17,4037619452.38,9086841
2026-09-07,PHS,PERFORM PORTFÖY İKİNCİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),4.558698,16,185035292.58,40589501
2026-09-07,PHY,PARDUS PORTFÖY BATI HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),5.022249,45,631082694.65,125657393
2026-09-07,PID,PİRAMİT PORTFÖY DEĞİŞKEN FON,1.905343,106,53989901.06,28336049
2026-09-07,PIL,ROTA PORTFÖY PİL TEKNOLOJİLERİ VE ENERJİ FON SEPETİ FONU,3.916245,7962,436249934.97,111394944
2026-09-07,PIP,GARANTİ PORTFÖY İKİNCİ PARA PİYASASI SERBEST (TL) FON,1.712697,378,6758651074.97,3946203091
2026-09-07,PIR,PİRAMİT PORTFÖY ALTIN FONU,1.713244,879,109546551.88,63941006
2026-09-07,PIS,PARDUS PORTFÖY İKİNCİ KISA VADELİ SERBEST (TL) FON,1.488605,197,1270524221.87,853499935
2026-09-07,PJL,PHİLLİP PORTFÖY PARA PİYASASI FONU,5.28693,745,1243836836.1,235266363
2026-09-07,PJP,PERFORM PORTFÖY BİRİNCİ SERBEST (DÖVİZ) FON,50.442406,14,406310149.93,8054932
2026-09-07,PK1,AHLATCI PORTFÖY PARA PİYASASI KATILIM (TL) FONU,1.064853,150,13863810.67,13019464
2026-09-07,PKD,PUSULA PORTFÖY İKİNCİ KATILIM HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),0.939672,119,20843658.9,22181851
2026-09-07,PKF,ATA PORTFÖY ALTIN KATILIM FONU,4.842769,1546,400114452.43,82621003
2026-09-07,PKH,DENİZ PORTFÖY POYRAZ KATILIM HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),0.724259,11,100523871.36,138795396
2026-09-07,PKL,PUSULA PORTFÖY KATILIM SERBEST (TL) FON,2.547239,15,4189773760.15,1644829316
2026-09-07,PKM,PUSULA PORTFÖY PARA PİYASASI KATILIM (TL) FONU,1.089537,562,469822655.58,431213068
2026-09-07,PKN,PİRAMİT PORTFÖY İKİNCİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),2.608352,9,24850552.12,9527300
2026-09-07,PKP,ATA PORTFÖY PARA PİYASASI KATILIM SERBEST FON,1.279876,92,529477286.68,413694266
2026-09-07,PKR,ROTA PORTFÖY PARA PİYASASI KATILIM FONU,1.563298,211,621819229.96,397761165
2026-09-07,PKT,YAPI KREDİ PORTFÖY PARA PİYASASI KATILIM SERBEST (TL) FON,1.62282,1130,13224897822.15,8149332616
2026-09-07,PKU,PARDUS PORTFÖY KUZEY HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),13.69476,45,7523683888.63,549384122
2026-09-07,PKV,PARDUS PORTFÖY KISA VADELİ SERBEST (TL) FON,2.098384,2953,15553553879.56,7412158126
2026-09-07,PKZ,PUSULA PORTFÖY KUZEY HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),10.478847,16,39847981307.3,3802706728
2026-09-07,PLA,YAPI KREDİ PORTFÖY PLAY FON SEPETİ ÖZEL FONU,1.291004,117,669727.91,518765
2026-09-07,PLR,OSMANLI PORTFÖY PARA PİYASASI FONU,1.700773,939,993766420.14,584302942
2026-09-07,PLS,DENİZ PORTFÖY LARA SERBEST (DÖVİZ) ÖZEL FON,26.972058,7,939564325.12,34834729
2026-09-07,PMG,İŞ PORTFÖY MG HİSSE SENEDİ ÖZEL FONU (HİSSE SENEDİ YOĞUN FON),1.599376,1,1398945075.84,874681642
2026-09-07,PMH,PARDUS PORTFÖY MARMARA HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),0.004931,43,54351.95,11021437
2026-09-07,PMP,PARDUS PORTFÖY MODEL PORTFÖY HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),0.719778,384,12042855.46,16731358
2026-09-07,PNU,PUSULA PORTFÖY İKİNCİ PARA PİYASASI (TL) FONU,1.26437,22896,24285213847.29,19207357476
2026-09-07,PO7,PARDUS PORTFÖY ONYEDİNCİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),1.006402,43,1523166101.53,1513476425
2026-09-07,PO8,PARDUS PORTFÖY ONSEKİZİNCİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),2.8402,48,269902713.82,95029485
2026-09-07,PO9,PARDUS PORTFÖY ONDOKUZUNCU HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),0.68723,141,196661305.93,286165182
2026-09-07,POB,PARDUS PORTFÖY ONBİRİNCİ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),4.124854,42,4269016243.48,1034949682
2026-09-07,POD,DENİZ PORTFÖY ONBEŞİNCİ SERBEST (DÖVİZ-POUND) FON,69.692478,1411,4193109343.52,60165881
2026-09-07,POF,PARDUS PORTFÖY ONALTINCI HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),2.560985,45,2743433826.37,1071241579
2026-09-07,POH,PİRAMİT PORTFÖY ÖZGÜN HİSSE SENEDİ SERBEST ÖZEL FON (HİSSE SENEDİ YOĞUN FON),0.951943,4,1629175338.52,1711421252
2026-09-07,POI,PARDUS PORTFÖY ONİKİNCİ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),0.047625,42,216986204.5,4556187573
2026-09-07,POS,PARDUS PORTFÖY ONBEŞİNCİ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),1.154199,368,71715039.24,62134027
2026-09-07,POU,PARDUS PORTFÖY ONÜÇÜNCÜ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),3.093499,73,8177086520.82,2643312925
2026-09-07,PP1,PARDUS PORTFÖY BİRİNCİ KATILIM FONU,1.67392,237,32453679.08,19387830
2026-09-07,PPB,PHİLLİP PORTFÖY BİRİNCİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),10.026868,1488,375607360.86,37460088
2026-09-07,PPD,PERFORM PORTFÖY HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),35.198769,105,2272324611.25,64556935
2026-09-07,PPE,PHİLLİP PORTFÖY SERBEST (DÖVİZ) FON,63.371401,65,748205219.52,11806670
2026-09-07,PPF,AZİMUT PORTFÖY AKÇE SERBEST FON,5.223559,22,336914357.16,64498999
2026-09-07,PPG,ALBARAKA PORTFÖY PARA PİYASASI KATILIM FONU,1.479205,1714,2251202034.19,1521900022
2026-09-07,PPH,PARDUS PORTFÖY BIST 100 DIŞI ŞİRKETLER HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),1.596254,2382,59460841.57,37250235
2026-09-07,PPI,YAPI KREDİ PORTFÖY ÜÇÜNCÜ PARA PİYASASI (TL) FONU,2.321593,2866,6681605822.26,2878025905
2026-09-07,PPJ,AK PORTFÖY İKİNCİ PARA PİYASASI SERBEST (TL) FON,1.884781,6613,79013174693.66,41921670714
2026-09-07,PPK,QNB PORTFÖY PARA PİYASASI KATILIM (TL) FONU,2.290545,3155,6056299665.1,2644043194
2026-09-07,PPM,PİRAMİT PORTFÖY MUTLAK GETİRİ HEDEFLİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),2.209945,147,131320485.72,59422517
2026-09-07,PPN,NUROL PORTFÖY PARA PİYASASI (TL) FONU,5.875793,13319,12856109092.87,2187978550
2026-09-07,PPO,PARDUS PORTFÖY ONDÖRDÜNCÜ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),2.350237,44,143796279.21,61183726
2026-09-07,PPP,PERFORM PORTFÖY PARA PİYASASI (TL) FONU,3.17415,363,7936358289.14,2500309812
2026-09-07,PPS,PHİLLİP PORTFÖY BİRİNCİ SERBEST FON,3.646233,2238,1006215558.87,275960322
2026-09-07,PPT,ATLAS PORTFÖY PARA PİYASASI (TL) FONU,3.341343,3815,2054300016.28,614812642
2026-09-07,PPU,PARDUS PORTFÖY ÜÇÜNCÜ SERBEST FON,1.787721,44,286469009.61,160242537
2026-09-07,PPV,AKTİF PORTFÖY PARA PİYASASI SERBEST (TL) FON,1.171663,205,12686539241.95,10827801592
2026-09-07,PPZ,AZİMUT PORTFÖY PARA PİYASASI (TL) FONU,6.703254,8309,13415731031.97,2001376008
2026-09-07,PRD,PİRAMİT PORTFÖY PARA PİYASASI (TL) FONU,2.384944,588,466754743.52,195708887
2026-09-07,PRF,AZİMUT PORTFÖY IRF SERBEST (DÖVİZ) ÖZEL FON,69.531202,2,201988073.34,2904999
2026-09-07,PRH,AURA PORTFÖY PARA PİYASASI (TL) FONU,2.225723,284,639702345.98,287413332
2026-09-07,PRR,INVEO PORTFÖY PARA PİYASASI KATILIM (TL) FONU,1.358086,161,807956755.13,594923326
2026-09-07,PRU,ALLBATROSS PORTFÖY KISA VADELİ SERBEST (TL) FON,3.739321,1425,2994418611.06,800792073
2026-09-07,PRV,ASTRA PORTFÖY PARA PİYASASI SERBEST FON,1.368445,83,4639919734.69,3390651650
2026-09-07,PRY,PUSULA PORTFÖY PARA PİYASASI (TL) FONU,3.243797,47354,73240621192.63,22578667169
2026-09-07,PSD,İŞ PORTFÖY PERAS SERBEST (DÖVİZ) ÖZEL FON,54.328189,1,2768682125.34,50962165
2026-09-07,PSE,ATLAS PORTFÖY PARA PİYASASI SERBEST FON,1.914583,5790,26033441232.8,13597447273
2026-09-07,PSG,AZİMUT PORTFÖY 9.0 SERBEST FON,9.114582,16,359256955,39415627
2026-09-07,PSH,DENİZ PORTFÖY PERAKENDE SEKTÖRÜ HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),1.040392,350,16931858.1,16274504
2026-09-07,PSL,AZİMUT PORTFÖY 8.0 SERBEST FON,8.584981,56,257438401.03,29987067
2026-09-07,PSO,İŞ PORTFÖY PERAS SERBEST ÖZEL FON,0.441681,1,903799045.24,2046269480
2026-09-07,PSR,PARDUS PORTFÖY SANAYİ ŞİRKETLERİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),2.785743,45,1156477325.83,415141394
2026-09-07,PSS,AZİMUT PORTFÖY SARAY SERBEST FON,6.107461,11,214380733.82,35101447
2026-09-07,PST,PARDUS PORTFÖY SANAYİ SEKTÖRÜ DIŞI ŞİRKETLER HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),0.008901,48,37581729.13,4222197261
2026-09-07,PTC,PERFORM PORTFÖY İKİNCİ SERBEST (DÖVİZ) FON,66.57625,16,1061491924.11,15944003
2026-09-07,PTE,TEB PORTFÖY BİRİNCİ PARA PİYASASI SERBEST (TL) FON,1.730439,4790,49527074967.01,28621099065.6
2026-09-07,PTF,QNB PORTFÖY TREND SERBEST FON,1.461824,286,826843371.6,565624461
2026-09-07,PTG,AZİMUT PORTFÖY KZY SERBEST (DÖVİZ) ÖZEL FON,64.797987,1,117932336.8,1820000
2026-09-07,PTL,TEB PORTFÖY İKİNCİ PARA PİYASASI (TL) FONU,1.898149,1595,1017421467.75,536007302
2026-09-07,PTN,PHİLLİP PORTFÖY ALTIN FONU,1.655684,848,932503971.2,563213752
2026-09-07,PTO,PARDUS PORTFÖY TEMETTÜ ÖDEYEN ŞİRKETLER HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),1.853255,3164,205337406.76,110798273
2026-09-07,PTP,AHLATCI PORTFÖY PARA PİYASASI (TL) FONU,1.216473,301,94921188.99,78029811
2026-09-07,PTS,QNB PORTFÖY PARA PİYASASI SERBEST (TL) FON,1.630698,985,9964962807.98,6110859005
2026-09-07,PUA,AZİMUT PORTFÖY ADEMİR SERBEST (TL) ÖZEL FON,9.991345,1,4968412536.37,497271653
2026-09-07,PUC,AK PORTFÖY BİRİNCİ KISA VADELİ SERBEST (TL)  FON,7.520874,696,451153465.19,59986839
2026-09-07,PUH,PERFORM PORTFÖY ÜÇÜNCÜ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),1.645423,23,350198843.11,212832098
2026-09-07,PUK,PUSULA PORTFÖY KATILIM HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),1.171302,8738,692596848.53,591304911
2026-09-07,PUR,AK PORTFÖY BİRİNCİ PARA PİYASASI SERBEST (TL) FON,10.626272,39458,134816421912.06,12687085956
2026-09-07,PUT,AK PORTFÖY ÖPY BEŞİNCİ SERBEST ÖZEL FON,8.116962,1,7124966979.07,877787362
2026-09-07,PUV,AK PORTFÖY PRUVA SERBEST (DÖVİZ) ÖZEL FON,57.772777,1,1233439141.02,21349833
2026-09-07,PVK,ALBARAKA PORTFÖY KISA VADELİ KATILIM SERBEST (TL) FON,5.868134,8281,36474288621.08,6215653946
2026-09-07,PYB,TEB PORTFÖY ALTERNATİFBANK PARA PİYASASI (TL) FON,1.898167,1141,750912472.29,395598668
2026-09-07,PYD,PARDUS PORTFÖY YİRMİBİRİNCİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),0.176929,44,32294777.69,182529203
2026-09-07,PYF,AZİMUT PORTFÖY YONCA SERBEST ÖZEL FON,10.730456,10,3142218327.31,292831748
2026-09-07,PYH,AZİMUT PORTFÖY 10.0 KATILIM SERBEST FON,6.536192,11,4038665119.26,617892627
2026-09-07,PYI,PARDUS PORTFÖY YİRMİİKİNCİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),7.415504,44,1895515670.91,255615232
2026-09-07,PYL,AZİMUT PORTFÖY 11.0 SERBEST FON,9.552282,33,554619473.61,58061461
2026-09-07,PYR,PARDUS PORTFÖY YİRMİNCİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),1.164475,1094,53558091.19,45993351
2026-09-07,PYS,YAPI KREDİ PORTFÖY PY HARBİYE SERBEST (DÖVİZ) ÖZEL FON,60.244605,43,1134943543.91,18838924
2026-09-07,RAF,ROTA PORTFÖY ALTINCI SERBEST FON,3.784227,12,158023971.12,41758590
2026-09-07,RAI,ROTA PORTFÖY ABİS HİSSE SENEDİ SERBEST ÖZEL FON (HİSSE SENEDİ YOĞUN FON),2.131603,1,5566185415.03,2611267131
2026-09-07,RAN,İŞ PORTFÖY RANA SERBEST (DÖVİZ) ÖZEL FON,59.478949,1,1105223202.46,18581754
2026-09-07,RAV,ROTA PORTFÖY ALEV SERBEST FON,1.542086,12,1133969669.4,735347714
2026-09-07,RAY,ROTA PORTFÖY RAY SİGORTA SERBEST (TL) ÖZEL FON,4.220168,1,1843341670.27,436793424
2026-09-07,RBA,ALBARAKA PORTFÖY BEREKET VAKFI NA DESTEK ALTIN KATILIM FONU,21.992037,5390,1910252506.73,86861099
2026-09-07,RBB,RE-PIE PORTFÖY BİRİNCİ BORÇLANMA ARAÇLARI (TL) FONU,1.691192,37,16282091.12,9627585
2026-09-07,RBE,ROTA PORTFÖY BEŞİNCİ SERBEST (TL) FON,4.349013,16,3052518235.84,701887559
2026-09-07,RBF,ROTA PORTFÖY BİRİNCİ BORÇLANMA ARAÇLARI FONU,1.813367,80,23472673.37,12944249
2026-09-07,RBH,ALBARAKA PORTFÖY KATILIM HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),33.779764,5168,977260589.15,28930356
2026-09-07,RBI,RE-PIE PORTFÖY BİRİNCİ SERBEST (DÖVİZ) FON,56.410245,91,52906322.61,937885
2026-09-07,RBK,ALBARAKA PORTFÖY KATILIM FONU,8.890793,1126,40116004.96,4512084
2026-09-07,RBL,QNB PORTFÖY ROBOTİK VE BLOCKCHAİN TEKNOLOJİLERİ SERBEST FON,1.87913,808,240893308.95,128194045
2026-09-07,RBN,RE-PIE PORTFÖY BEŞİNCİ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),1.483991,137,36698832.23,24729816
2026-09-07,RBP,RE-PIE PORTFÖY BİRİNCİ PARA PİYASASI (TL) FONU,2.310497,1150,2265679675.09,980602670
2026-09-07,RBR,RE-PIE  PORTFÖY BİRİNCİ KATILIM SERBEST FON,3.919615,933,105180551.55,26834411
2026-09-07,RBT,ALBARAKA PORTFÖY KİRA SERTİFİKALARI  KATILIM FONU,6.697254,2807,1288335062.36,192367656
2026-09-07,RBV,ALBARAKA PORTFÖY KISA VADELİ KİRA SERTİFİKALARI KATILIM (TL) FONU,7.031219,18041,8401018993.71,1194816883
2026-09-07,RCL,ROTA PORTFÖY CELO SERBEST (DÖVİZ) ÖZEL FON,62.288173,1,167244429.87,2685011
2026-09-07,RCS,ROTA PORTFÖY CS SERBEST ÖZEL FON,5.243144,1,2407436.84,459159
2026-09-07,RCV,AZİMUT PORTFÖY BİRİNCİ ÇOKLU VARLIK KATILIM FONU,1.769589,143,66666745.24,37673572
2026-09-07,RD1,ROTA PORTFÖY BİRİNCİ DEĞİŞKEN FON,1.958089,155,67002800.94,34218469
2026-09-07,RDF,ROTA PORTFÖY DOKUZUNCU HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),1.603885,592,385352521.23,240261958
2026-09-07,RDH,RE-PIE PORTFÖY DÖRDÜNCÜ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),3.104582,16,810936249.71,261206263
2026-09-07,RDK,ROTA PORTFÖY ESİN HİSSE SENEDİ ÖZEL FON (HİSSE SENEDİ YOĞUN FON),1.168151,2,1253564.05,1073118
2026-09-07,RDS,ROTA PORTFÖY DÖRDÜNCÜ SERBEST (DÖVİZ) FON,22.596437,11,967091728.22,42798417
2026-09-07,RDT,PHİLLİP PORTFÖY RODOSTO SERBEST FON,0.917574,61,78700787.6,85770467
2026-09-07,RDZ,ROTA PORTFÖY ONDOKUZUNCU SERBEST (DÖVİZ) FON,50.806377,122,670864774.12,13204342
2026-09-07,RE6,RE-PIE PORTFÖY ALTINCI HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),0.968612,11,997705231.95,1030036025
2026-09-07,RE7,RE-PIE PORTFÖY YEDİNCİ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),0.68313,13,95578.11,139912
2026-09-07,RE8,RE-PIE PORTFÖY SEKİZİNCİ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),2.595954,13,1008369510.65,388438857
2026-09-07,RFM,ROTA PORTFÖY ENERJİ VE METAL FON SEPETİ FONU,1.135384,472,28916041.44,25468083
2026-09-07,RGD,RE-PIE PORTFÖY AGRESİF DEĞİŞKEN FON,1.136866,128,26278373.49,23114744
2026-09-07,RGH,RE-PIE PORTFÖY MUTLAK GETİRİ HEDEFLİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),1.157322,26,36831397.02,31824664
2026-09-07,RHD,ROTA PORTFÖY HEDEF SERBEST FON,1.962575,12,152355122.39,77630222
2026-09-07,RHI,RE-PIE PORTFÖY BİRİNCİ HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),1.713448,434,50133875.55,29259067
2026-09-07,RHS,ROTA PORTFÖY HİSSE SENEDİ (TL) FON (HİSSE SENEDİ YOĞUN FON),7.331016,1471,796129656.03,108597449
2026-09-07,RIA,ROTA PORTFÖY İSTATİSTİKSEL ARBİTRAJ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),1.390952,47,13383453.35,9621793
2026-09-07,RIH,RE-PIE PORTFÖY İKİNCİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),11.24333,1322,132753225.98,11332712
2026-09-07,RIK,RE-PIE PORTFÖY İKİNCİ DEĞİŞKEN FON,5.51935,3635,562460854.76,101907077
2026-09-07,RJG,RE-PIE PORTFÖY ALTIN KATILIM FONU,3.548102,547,77141899.57,21730217
2026-09-07,RKC,ROTA PORTFÖY İKİNCİ DEĞİŞKEN FON,1.767793,268,30892665.78,17475269
2026-09-07,RKH,RE-PIE PORTFÖY KATILIM HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),1.037443,75,8318670.25,8018439
2026-09-07,RKL,AZİMUT PORTFÖY ALARKO YATIRIM BİRİNCİ SERBEST (TL) ÖZEL FON,2.795862,1,2188048147.64,782602250
2026-09-07,RKS,ROTA PORTFÖY KİRA SERTİFİKALARI KATILIM FONU,2.068311,149,90918817.63,43958004
2026-09-07,RKV,RE-PIE PORTFÖY KISA VADELİ KATILIM SERBEST (TL) FON,2.644453,221,466077725.65,176247340
2026-09-07,RLH,ROTA PORTFÖY YİRMİNCİ SERBEST FON,1.718667,37,279468689.23,162607783
