tarih,fonKodu,fonUnvan,fiyat,kisiSayisi,portfoyBuyukluk,tedPaySayisi
2026-09-07,LKF,İŞ PORTFÖY ALTIN KATILIM FONU,1.061478,1166,114536293.76,107902607
2026-09-07,LKT,AKTİF PORTFÖY İKİNCİ PARA PİYASASI (TL) FONU,1.910593,382,391763720.91,205048254
2026-09-07,LLA,ALLBATROSS PORTFÖY AYDIN HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),1.145218,734,26971264.63,23551207
2026-09-07,LPH,STATECH PORTFÖY İSTATİSTİKSEL ARBİTRAJ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),1.482531,2627,3885564217.65,2620899968
2026-09-07,LRT,ATA PORTFÖY ALGORİTMİK STRATEJİLER SERBEST FON,3.733274,12,916358896.77,245457201
2026-09-07,LTC,AK PORTFÖY BİRİNCİ İSTATİSTİKSEL ARBİTRAJ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),1.617211,316,15807643.71,9774633
2026-09-07,LTL,AHLATCI PORTFÖY HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),1.102337,4403,192019754.5,174193372
2026-09-07,LTS,HEDEF PORTFÖY LOTUS SERBEST FON,4.508336,13,2494805729.88,553376235
2026-09-07,LZV,AZİMUT PORTFÖY İLA HİSSE SENEDİ SERBEST (TL) ÖZEL FON (HİSSE SENEDİ YOĞUN FON),6.660699,2,75825894.42,11384074
2026-09-07,MAC,MARMARA CAPITAL PORTFÖY HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),0.735614,35478,4149920095.15,5641434669
2026-09-07,MAD,MEKSA PORTFÖY BİRİNCİ DEĞİŞKEN FON,1.024448,365,24255133.74,23676302
2026-09-07,MAS,MARMARA CAPİTAL PORTFÖY HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),11.847925,192,748887690.61,63208342
2026-09-07,MAV,QNB PORTFÖY ADAMAVİ SERBEST (DÖVİZ) ÖZEL FON,58.609846,1,917138885.9,15648205
2026-09-07,MBL,MEKSA PORTFÖY İKİNCİ DEĞİŞKEN FON,0.292327,215,21328406.89,72960807
2026-09-07,MBR,MT PORTFÖY BİRİNCİ BORÇLANMA ARAÇLARI FONU,1.799819,547,492271820.44,273511790
2026-09-07,MCU,AZİMUT PORTFÖY MUTLAK GETİRİ HEDEFLİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),1.409243,148,191914904.99,136183020
2026-09-07,MD1,MT PORTFÖY BİRİNCİ DEĞİŞKEN FON,2.258247,643,216998233.85,96091432
2026-09-07,MD2,MT PORTFÖY İKİNCİ DEĞİŞKEN FON,2.159473,691,271121021.32,125549609
2026-09-07,MDF,FİBA PORTFÖY MODEL EMTİA FON SEPETİ SERBEST FON,1.343764,921,521847026.46,388347148
2026-09-07,MET,GARANTİ PORTFÖY METAVERSE VE YENİ TEKNOLOJİLER DEĞİŞKEN FON,6.037104,6578,749476446.03,124145024
2026-09-07,MGB,İŞ PORTFÖY MUTLAK GETİRİ HEDEFLİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),1.46377,463,54929227.63,37525872
2026-09-07,MGD,DENİZ PORTFÖY MGD HİSSE SENEDİ SERBEST ÖZEL FON (HİSSE SENEDİ YOĞUN FON),0.915775,1,615493492.34,672100883
2026-09-07,MGE,PARDUS PORTFÖY MUTLAK GETİRİ HEDEFLİ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),0.497694,67,347994155.32,699213023
2026-09-07,MGH,TEB PORTFÖY MUTLAK GETİRİ HEDEFLİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),2.279156,746,493768225.62,216645232
2026-09-07,MHF,MT PORTFÖY BIST HALKA ARZ ŞİRKETLERİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),2.169979,3320,348997537.15,160829907
2026-09-07,MIK,MT PORTFÖY İKİNCİ SERBEST FON,3.42654,13,4811479400.85,1404180257
2026-09-07,MJB,AKTİF PORTFÖY BİRİNCİ FON SEPETİ FONU,7.827194,795,53203166.31,6797221
2026-09-07,MJE,ALBARAKA PORTFÖY KATILIM SERBEST (DÖVİZ-AVRO) FON,58.348976,900,7788089163.22,133474307
2026-09-07,MJG,AKTİF PORTFÖY GÜMÜŞ FON SEPETİ FONU,11.171237,7422,985909086.57,88254243
2026-09-07,MJH,AKTİF PORTFÖY FORTUNA SERBEST FON,4.570433,34,27850134.44,6093544
2026-09-07,MJK,MEKSA PORTFÖY KARDELEN SERBEST FON,35.998786,403,1815562214.85,50433985
2026-09-07,MJL,AKTİF PORTFÖY AKTİF SERBEST (DÖVİZ-AVRO) FON,61.927881,580,956751335.05,15449444
2026-09-07,MKA,MARMARA CAPİTAL PORTFÖY KATILIM HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),1.229864,1699,79717042.77,64817750
2026-09-07,MKG,AKTİF PORTFÖY ALTIN KATILIM FONU,17.990067,8150,1565210898.34,87004171
2026-09-07,MKL,İŞ PORTFÖY MKS SERBEST (DÖVİZ) ÖZEL FON,61.298363,1,791093190.69,12905617
2026-09-07,MLS,AKTİF PORTFÖY SİYAH BEYAZ SERBEST ÖZEL FON,18.142753,4,1356385464.43,74761834
2026-09-07,MLT,DENİZ PORTFÖY MELTEM HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),1.32357,73,20884051.52,15778580
2026-09-07,MMH,AKTİF PORTFÖY BIST 30 ENDEKSİ HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),16.786301,1384,156107549.72,9299699
2026-09-07,MOD,YAPI KREDİ PORTFÖY MODA SERBEST (DÖVİZ) ÖZEL FON,61.670815,2,741684051.29,12026500
2026-09-07,MOZ,EMAA BLUE PORTFÖY MOZAİK SERBEST FON,1.293422,119,340800725.19,263487718
2026-09-07,MP2,MT PORTFÖY İKİNCİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),1.495273,13,3964422204.54,2651303752
2026-09-07,MP4,MT PORTFÖY DÖRDÜNCÜ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),2.090419,15,3832205820.6,1833223343
2026-09-07,MPD,AKTİF PORTFÖY AKTİF SERBEST (DÖVİZ) FON,61.590066,695,3013204875.22,48923553
2026-09-07,MPE,MT PORTFÖY PARA PİYASASI KATILIM (TL) FONU,1.409578,118,130383638.94,92498344
2026-09-07,MPF,AKTİF PORTFÖY KISA VADELİ KİRA SERTİFİKASI KATILIM (TL) FONU,8.467469,1989,1542119808.89,182122872.037
2026-09-07,MPI,MEKSA PORTFÖY İSTATİSTİKSEL ARBİTRAJ SERBEST (TL) FON,3.151447,38,73004042.92,23165242
2026-09-07,MPK,AKTİF PORTFÖY KİRA SERTİFİKASI KATILIM (TL) FONU,10.062445,1522,253013366.72,25144322.961
2026-09-07,MPL,MT PORTFÖY PARA PİYASASI (TL) FONU,2.053271,879,638623993.33,311027566
2026-09-07,MPN,AKTİF PORTFÖY İKİNCİ AKTİF SERBEST (DÖVİZ) FON,61.906945,287,373567432.1,6034338
2026-09-07,MPP,MEKSA PORTFÖY PRİME SERBEST FON,22.042013,1160,343883417.84,15601271
2026-09-07,MPS,AKTİF PORTFÖY KATILIM HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),24.03868,2459,145093778.62,6035846.324
2026-09-07,MRI,TEB PORTFÖY MERİDYEN SERBEST FON,1.258622,109,13870926.24,11020722
2026-09-07,MSK,AZİMUT PORTFÖY MSG SERBEST (TL) ÖZEL FON,4.022787,1,1206424185.08,299897605
2026-09-07,MSO,ASTRA PORTFÖY MSK SERBEST (DÖVİZ) ÖZEL FON,59.699201,1,524916566.92,8792690
2026-09-07,MSR,MEKSA PORTFÖY ALGORİTMİK STRATEJİLER SERBEST FON,1.997827,13,29129489.76,14580590
2026-09-07,MT1,MT PORTFÖY BİRİNCİ SERBEST (DÖVİZ) FON,46.321088,24,28872767.92,623318
2026-09-07,MT2,MT PORTFÖY PARA PİYASASI SERBEST (TL) FON,1.432858,1308,5405632509.73,3772622897
2026-09-07,MT5,MT PORTFÖY BEŞİNCİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),1.016821,19,649875956.36,639124957
2026-09-07,MT6,MT PORTFÖY ALTINCI HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),0.444642,14,368675246.46,829151165
2026-09-07,MT7,MT PORTFÖY YEDİNCİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),0.257059,15,33532658.96,130447284
2026-09-07,MT8,MT PORTFÖY SEKİZİNCİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),0.84873,16,1334062620.93,1571834612
2026-09-07,MT9,MT PORTFÖY DOKUZUNCU HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),0.412019,18,3177792307.32,7712730506
2026-09-07,MTD,BV PORTFÖY MALZEME TEKNOLOJİLERİ DEĞİŞKEN FON,1.323304,1548,147296882.58,111309905
2026-09-07,MTE,MT PORTFÖY BİRİNCİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),0.606376,17,1924258.81,3173378
2026-09-07,MTF,MT PORTFÖY BİRİNCİ İSTATİSTİKSEL ARBİTRAJ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),1.433024,42,70888140.96,49467524
2026-09-07,MTG,DENİZ PORTFÖY MUTLAK GETİRİ HEDEFLİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOGUN FON),1.723916,360,268988300.89,156033338
2026-09-07,MTH,MT PORTFÖY BİRİNCİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),2.237575,3184,295981737,132277892
2026-09-07,MTI,AZİMUT PORTFÖY METİS SERBEST ÖZEL FON,0.018436,2,4702286.23,255061228
2026-09-07,MTK,MT PORTFÖY KATILIM HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),1.729992,989,286020444.74,165330479
2026-09-07,MTL,AURA PORTFÖY MUTLAK GETİRİ HEDEFLİ SERBEST FON,2.264787,16,20989493370.35,9267757132
2026-09-07,MTS,AKTİF PORTFÖY TARIM VE SÜRDÜRÜLEBİLİRLİK FON SEPETİ FONU,2.832212,672,28883438.64,10198192
2026-09-07,MTU,MT PORTFÖY ÜÇÜNCÜ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),0.77336,19,799386754.06,1033653600
2026-09-07,MTV,AK PORTFÖY METAVERSE VE DİJİTAL YAŞAM TEKNOLOJİLERİ DEĞİŞKEN FON,5.461411,12761,146553788.8,26834421
2026-09-07,MTX,TEB PORTFÖY ÜÇÜNCÜ DEĞİŞKEN FON,5.315622,2057,82476729.52,15515912
2026-09-07,MUL,MT PORTFÖY BİRİNCİ SERBEST FON,2.860148,11,340751094.59,119137574
2026-09-07,MUT,GARANTİ PORTFÖY MUTLAK GETİRİ HEDEFLİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),1.949121,1537,798881945.51,409867872
2026-09-07,NAK,NEO PORTFÖY ALTIN KATILIM FONU,1.098105,160,124816707.79,113665510
2026-09-07,NAL,NEO PORTFÖY ALTINCI SERBEST FON,0.428407,12,513747525.54,1199204513
2026-09-07,NAU,NEO PORTFÖY ALTIN FONU,3.168974,9476,2226908690.76,702722247
2026-09-07,NAV,NUROL PORTFÖY NOVA HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),1.107152,15,65182929.82,58874427
2026-09-07,NBE,NEO PORTFÖY BEŞİNCİ SERBEST FON,1.773614,10,563597885.24,317768002
2026-09-07,NBH,NEO PORTFÖY ALGORİTMİK STRATEJİLER SERBEST FON,7.127527,194,2251829934.55,315934245
2026-09-07,NBO,NEO PORTFÖY BORÇLANMA ARACI FONLARI FON SEPETİ FONU,1.540517,398,2109002969.08,1369022990
2026-09-07,NBZ,NEO PORTFÖY BİRİNCİ SERBEST (DÖVİZ) FON,73.200585,277,1516834202.73,20721613
2026-09-07,NCS,NUROL PORTFÖY ÜÇÜNCÜ SERBEST (DÖVİZ) FON,58.265771,1771,8719272609.21,149646568
2026-09-07,NCU,NEO PORTFÖY ÜÇÜNCÜ SERBEST (DÖVİZ) FON,56.023755,12,130971326.46,2337782
2026-09-07,NDL,ALLBATROSS PORTFÖY ANADOLU HİSSE SENEDİ SERBEST (TL) ÖZEL FON (HİSSE SENEDİ YOĞUN FON),1.942055,1,10951469.39,5639113
2026-09-07,NDS,NEO PORTFÖY DÖRDÜNCÜ SERBEST FON,0.976586,13,574888957.32,588672037
2026-09-07,NES,INVEO PORTFÖY DÖRDÜNCÜ SERBEST ÖZEL FON,2.181243,2,2179071333.69,999004311
2026-09-07,NFF,NEO PORTFÖY FON SEPETİ SERBEST FON,1.372351,32,1837516537.73,1338955639
2026-09-07,NFH,NEO PORTFÖY HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),2.095082,45,115366020.76,55065159
2026-09-07,NFK,HEDEF PORTFÖY NEHİR HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),4.958529,68,1321507497.24,266511989
2026-09-07,NHP,NEO PORTFÖY BİRİNCİ FON SEPETİ FONU,5.699724,151,11929270.75,2092956
2026-09-07,NHT,DENİZ PORTFÖY NH SERBEST (DÖVİZ) ÖZEL FON,65.638506,2,650817334.94,9915176
2026-09-07,NHV,NUROL PORTFÖY BİRİNCİ SERBEST (TL) ÖZEL FON,4.501146,2,8295409442.54,1842955034
2026-09-07,NHY,NEO PORTFÖY BİRİNCİ HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),5.75255,1980,134829124,23438147
2026-09-07,NIG,TRIVE PORTFÖY SERBEST FON,1.237776,15,525592358.22,424626364
2026-09-07,NIS,NEO PORTFÖY İSTATİSTİKSEL ARBİTRAJ SERBEST FON,1.76504,41,1536737873.35,870653465
2026-09-07,NJF,NUROL PORTFÖY ALTIN KATILIM FONU,12.941331,1752,1124186661.2,86867935
2026-09-07,NJG,NUROL PORTFÖY BİRİNCİ SERBEST FON,3.126571,15,3329532182.35,1064914900
2026-09-07,NJR,NUROL PORTFÖY BİRİNCİ BORÇLANMA ARAÇLARI FONU,5.93633,2499,2026960069.28,341450020
2026-09-07,NJY,NUROL PORTFÖY BİRİNCİ KATILIM FONU,7.6454,1378,317651789.62,41548091
2026-09-07,NKA,NEO PORTFÖY KATILIM SERBEST (DÖVİZ) FON,49.953887,18,132715038.81,2656751
2026-09-07,NKC,NEO PORTFÖY İKİNCİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),1.240259,1066,338951349.7,273290756
2026-09-07,NKH,NEO PORTFÖY İKİNCİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),1.805261,12,166581466.54,92275536
2026-09-07,NKJ,ATA PORTFÖY GIG SİGORTA SERBEST (TL) ÖZEL FON,15.873185,1,1629198917.82,102638440
2026-09-07,NKK,ATA PORTFÖY YÖNETİMİ A.Ş. SEKİZİNCİ SERBEST FON,8.0678,12,1519266656.74,188312373
2026-09-07,NKL,AKTİF PORTFÖY KISA VADELİ SERBEST (TL) FON,3.609553,2281,15614063552.05,4325761352
2026-09-07,NKM,NEO PORTFÖY KATILIM HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),0.989237,442,47570197.65,48087778
2026-09-07,NKP,NEO PORTFÖY KAR PAYI ÖDEYEN DEĞİŞKEN FON,1.120343,3171,171307808.71,152906619
2026-09-07,NKS,NUROL PORTFÖY GRANADA SERBEST (TL) FON,1.91269,11,25343527.12,13250200
2026-09-07,NKT,NUROL PORTFÖY BİRİNCİ KATILIM HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),1.564927,591,79758152.84,50966047
2026-09-07,NKV,KUVEYT TÜRK PORTFÖY NKV KATILIM SERBEST ÖZEL FON,2.355492,1,16173985719.17,6866499553
2026-09-07,NLC,TEB PORTFÖY ONALTINCI SERBEST (DÖVİZ) FON,51.317399,19,182685220.72,3559908
2026-09-07,NLD,AZİMUT PORTFÖY NL-2 SERBEST (DÖVİZ) ÖZEL FON,55.038021,1,1441992463.34,26199933
2026-09-07,NLE,NUROL PORTFÖY EMLAK SEKTÖRÜ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),1.59391,9574,364024164.6,228384429
2026-09-07,NLK,NUROL PORTFÖY KISA VADELİ SERBEST FON,1.920051,995,5102018547.18,2657230893
2026-09-07,NLL,GLOBAL MD PORTFÖY NİL SERBEST FON,4.831796,25,1961081680.1,405870118
2026-09-07,NME,NUROL PORTFÖY MERCAN KATILIM SERBEST (DÖVİZ) FON,58.400331,51,63033579.79,1079336
2026-09-07,NMG,NEO PORTFÖY İKİNCİ SERBEST FON,136.956438,12,3143604817.23,22953319
2026-09-07,NMP,AK PORTFÖY NEMA PARA PİYASASI (TL) FONU,1.033014,3352,971065676.79,940031873
2026-09-07,NMU,NUROL PORTFÖY MUTLAK GETİRİ HEDEFLİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),1.277113,364,854156212.16,668817944
2026-09-07,NNF,HEDEF PORTFÖY BİRİNCİ HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),22.08819,17765,1853243804.64,83902022
2026-09-07,NOA,NEO PORTFÖY ALFA SERBEST FON,1.386591,11,527768386.38,380623067
2026-09-07,NOI,TACİRLER PORTFÖY NOVA İSTATİSTİKSEL ARBİTRAJ SERBEST FON,1.487983,14,1240366678.51,833589272
2026-09-07,NOV,AZİMUT PORTFÖY INOVA AGRO HİSSE SENEDİ SERBEST ÖZEL FON (HİSSE SENEDİ YOĞUN FON),49.333384,1,696682551.72,14121929
2026-09-07,NP1,NEO PORTFÖY YASEMİN SERBEST FON,5.311114,148,1496088684.62,281690191
2026-09-07,NPH,NUROL PORTFÖY BİRİNCİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),1.561125,716,158341746.82,101427981
2026-09-07,NPK,NEO PORTFÖY İPEKYOLU SERBEST ÖZEL FON,1.605796,1,952174714.51,592961232
2026-09-07,NRC,NEO PORTFÖY BİRİNCİ DEĞİŞKEN FON,11.054196,3535,222090475.1,20091057
2026-09-07,NRG,NEO PORTFÖY BİRİNCİ PARA PİYASASI FONU,5.671656,3322,7355952199.26,1296967161
2026-09-07,NRM,NEO PORTFÖY İKİNCİ SERBEST (DÖVİZ) FON,159.332098,11,412489611.51,2588867
2026-09-07,NSA,NEO PORTFÖY PARA PİYASASI KATILIM SERBEST FON,2.597196,341,987354974.53,380161921
2026-09-07,NSD,NUROL PORTFÖY DÖRDÜNCÜ SERBEST (DÖVİZ) FON,65.937456,181,15004978716.64,227563810
2026-09-07,NSH,NUROL PORTFÖY İSTATİSTİKSEL ARBİTRAJ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),2.23527,1321,2423925580.24,1084399328
2026-09-07,NSK,NEO PORTFÖY BİRİNCİ SERBEST FON,6.874998,82,123408152.23,17950283
2026-09-07,NSP,NUROL PORTFÖY PARA PİYASASI KATILIM FONU,1.877486,2716,1458608054.52,776894126
2026-09-07,NSS,NUROL PORTFÖY SONENBERG KAR PAYI ÖDEYEN SERBEST (DÖVİZ) ÖZEL FON,65.90612,1,1118154663.14,16965870
2026-09-07,NST,İŞ PORTFÖY EMLAK SEKTÖRÜ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),1.183849,3288,54109852.02,45706725
2026-09-07,NSY,NEO PORTFÖY YEDİNCİ SERBEST FON,1.442168,59,1186897340.66,822995348
2026-09-07,NTB,AZİMUT PORTFÖY AVŞAR HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),5.790759,1,3190500267.58,550964070
2026-09-07,NTD,ÜNLÜ PORTFÖY UFT HİSSE SENEDİ SERBEST ÖZEL FON (HİSSE SENEDİ YOĞUN FON),0.365352,1,495206397.68,1355423321
2026-09-07,NTF,NEO PORTFÖY TEK SERBEST (TL) FON,3.177033,11,260690908.79,82054843
2026-09-07,NTI,NEO PORTFÖY TEKNOLOJİ VE İNOVASYON DEĞİŞKEN FON,1.587226,1498,255353031.74,160880103
2026-09-07,NTO,NUROL PORTFÖY TRADA SERBEST (DÖVİZ) ÖZEL FON,67.185523,1,3637724280.76,54144466
2026-09-07,NTS,NUROL PORTFÖY İKİNCİ SERBEST FON,3.137515,33,231128042.91,73665955
2026-09-07,NUB,NUROL PORTFÖY BEŞİNCİ SERBEST (DÖVİZ) FON,60.736097,899,2124570405.58,34980358
2026-09-07,NUG,NUROL PORTFÖY ALTINCI SERBEST (DÖVİZ) FON,49.578243,22,24111535.5,486333
2026-09-07,NUH,NEO PORTFÖY ÜÇÜNCÜ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),1.297018,1067,122686635.96,94591315
2026-09-07,NVB,NEO PORTFÖY İKİNCİ PARA PİYASASI (TL) FON,4.907755,4674,6211467014.11,1265643356
2026-09-07,NVC,NEO PORTFÖY VENTO SERBEST FON,3.857927,87,138296890.36,35847460
2026-09-07,NVK,INVEO PORTFÖY KATILIM SERBEST (DÖVİZ) FON,47.112125,19,161000505.41,3417390
2026-09-07,NVP,NUROL PORTFÖY İKİNCİ SERBEST (DÖVİZ) ÖZEL FON,69.201697,1,62011225.46,896094
2026-09-07,NVT,NEO PORTFÖY ÜÇÜNCÜ SERBEST (TL) FON,4.721692,45,430017237.82,91072691
2026-09-07,NVZ,NEO PORTFÖY ORSA SERBEST (DÖVİZ) FON,58.807889,334,531025235.84,9029830
2026-09-07,NYH,NUROL PORTFÖY İAU SERBEST (DÖVİZ) ÖZEL FON,63.014719,1,1083212562.59,17189834
2026-09-07,NZH,NEO PORTFÖY İKİNCİ DEĞİŞKEN FON,3.509908,300,549145871.09,156455904
2026-09-07,NZT,NEO PORTFÖY PARA PİYASASI SERBEST FON,6.173753,424,11426042589.36,1850745009
2026-09-07,NZU,NUROL PORTFÖY ZÜMRÜT KATILIM SERBEST (DÖVİZ) FON,51.48388,34,47745583.89,927389
2026-09-07,OAB,QNB PORTFÖY AYDOĞAN SERBEST (DÖVİZ) ÖZEL FON,76.957301,3,669117332.1,8694657
2026-09-07,OAO,TEB PORTFÖY ODEABANK AYRICALIKLI VE ÖZEL BANKACILIK DEĞİŞKEN ÖZEL FON,1.029931,495,1150627010.6,1117188897
2026-09-07,OBI,OYAK PORTFÖY İKİNCİ BORÇLANMA ARAÇLARI (TL) FONU,3.249472,490,329108042.02,101280455
2026-09-07,OBN,AK PORTFÖY ONBEŞİNCİ SERBEST (DÖVİZ) FON,58.764219,238,267137143.08,4545915
2026-09-07,OBP,OYAK PORTFÖY İKİNCİ DEĞİŞKEN FON,0.209205,833,39604328.08,189308457
2026-09-07,OBR,AK PORTFÖY ONBİRİNCİ SERBEST (DÖVİZ) FON,54.49842,10165,43637420977.58,800709837
2026-09-07,OCM,QNB PORTFÖY SM SERBEST (DÖVİZ) ÖZEL FON,69.660477,2,509438563.77,7313165
2026-09-07,OCN,QNB PORTFÖY SEFA SERBEST (DÖVİZ) ÖZEL FON,50.880563,4,119096388.71,2340705
2026-09-07,OCT,QNB PORTFÖY DENİZ YILDIZI SERBEST (DÖVİZ) ÖZEL FON,73.571228,5,448852472.03,6100924
2026-09-07,ODD,OYAK PORTFÖY DÖRDÜNCÜ SERBEST FON,11.118132,30,473920671.67,42625927
2026-09-07,ODG,ONE PORTFÖY İKİNCİ DEĞİŞKEN FON,1.177336,41,66808206.6,56745253
2026-09-07,ODN,AK PORTFÖY ONDÖRDÜNCÜ SERBEST (DÖVİZ) FON,58.735594,5773,45995858283.63,783100250
2026-09-07,ODP,OSMANLI PORTFÖY BİRİNCİ SERBEST FON,7.231423,144,306421786.25,42373651
2026-09-07,ODS,OYAK PORTFÖY İKİNCİ SERBEST(DÖVİZ) FON,70.184343,107,118128951.81,1683124
2026-09-07,ODV,AK PORTFÖY ÜÇÜNCÜ FON SEPETİ FONU,19.56389,3807,1602254823.51,81898581
2026-09-07,OFA,OYAK PORTFÖY TÜRKİYE FİNANS KATILIM SERBEST (DÖVİZ-AVRO) FON,58.067986,124,234592454.92,4039962
2026-09-07,OFB,OYAK PORTFÖY İSTATİSTİKSEL ARBİTRAJ SERBEST (TL) FON,11.538977,13,1025785810.2,88897469
2026-09-07,OFI,OYAK PORTFÖY İKİNCİ FON SEPETİ FONU,4.112136,582,158143013.19,38457630
2026-09-07,OFK,OYAK PORTFÖY TÜRKİYE FİNANS KATILIM SERBEST (DÖVİZ-ABD DOLARI) FON,52.426277,261,963788902.36,18383699
2026-09-07,OFO,QNB PORTFÖY JKDK SERBEST (DÖVİZ) ÖZEL FON,69.34424,1,2178366376.07,31413804
2026-09-07,OFS,OYAK PORTFÖY BİRİNCİ FON SEPETİ FONU,8.350083,430,188051473.5,22520911
2026-09-07,OGD,OYAK PORTFÖY ALTIN KATILIM FONU,11.927726,3107,796752595.48,66798363
2026-09-07,OGF,OYAK PORTFÖY OYAK ÜYELERI İLE ÇALIŞANLARıNA YÖNELİK BORÇLANMA ARAÇLARI ÖZEL FONU,9.596096,421,144070093.19,15013407
2026-09-07,OGV,QNB PORTFÖY HUNA SERBEST (DÖVİZ) ÖZEL FON,72.81993,1,287128618.57,3942995
2026-09-07,OHB,OYAK PORTFÖY BİRİNCİ HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),24.008465,1040,1397389273.71,58204025
2026-09-07,OHI,PARDUS PORTFÖY ONUNCU HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),0.107154,44,1055424255.97,9849630500
2026-09-07,OHK,OYAK PORTFÖY KATILIM HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),2.914182,1255,30694258.46,10532717
2026-09-07,OIL,OSMANLI PORTFÖY ALTIN FON SEPETİ FONU,3.999165,661,45176010.7,11296360
2026-09-07,OIR,OSMANLI PORTFÖY DENGELİ FON SEPETİ FONU,5.133728,232,19704476.18,3838239
2026-09-07,OIS,ASTRA PORTFÖY İKİNCİ SERBEST ÖZEL FON,3.455698,2,658807794.33,190643928
2026-09-07,OJB,QNB PORTFÖY BEŞİNCİ SERBEST (DÖVİZ) FON,53.793397,6713,26681085610.66,495991830
2026-09-07,OJH,ASTRA PORTFÖY BİRİNCİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),9.410859,27,22357085.54,2375669
2026-09-07,OJK,QNB PORTFÖY ALTIN FONU,13.797495,27640,47703700506.84,3457417501
2026-09-07,OJT,QNB PORTFÖY TEKNOLOJİ FON SEPETİ FONU,13.026312,11135,4669083220.18,358434778
2026-09-07,OJU,QNB PORTFÖY UFUK SERBEST (DÖVİZ) ÖZEL FON,69.601735,2,56061553.07,805462
2026-09-07,OJY,QNB PORTFÖY YALÇIN SERBEST (DÖVİZ) ÖZEL FON,73.363581,6,2522547305.48,34384190
2026-09-07,OKD,OYAK PORTFÖY BİRİNCİ DEĞİŞKEN FON,0.616095,977,83453314.71,135455297
2026-09-07,OKF,OYAK PORTFÖY KAR PAYI ÖDEYEN BİRİNCİ SERBEST (TL) FON,4.80476,12,8518716373.38,1772974341
