tarih,fonKodu,fiyat,kisiSayisi,portfoyBuyukluk,tedPaySayisi
2026-09-04,FRZ,15.139086,2,270999366.63,17900643
2026-09-04,FS1,1.510262,229,134965909.97,89365907
2026-09-04,FS2,2.22371,26,57890070.62,26033101
2026-09-04,FS3,1.030726,21,874988989.83,848905511
2026-09-04,FS4,1.202091,20,617125536.22,513376841
2026-09-04,FS5,2.291195,69,55232879,24106577
2026-09-04,FS6,1.923071,372,129549305.99,67365838
2026-09-04,FSF,7.01957,7812,12240655271.96,1743789862.997
2026-09-04,FSG,3.740528,724,654432611.86,174957288
2026-09-04,FSH,4.801297,537,371986407.19,77476239
2026-09-04,FSK,6.203732,2627,6126153636.54,987494925
2026-09-04,FSM,1.974177,21,265015544.15,134241049
2026-09-04,FSP,20.613764,21,135143.84,6556
2026-09-04,FSR,48.071682,2467,5011836033.18,104257556
2026-09-04,FSU,1.438485,6086,1276485063.1,887381578
2026-09-04,FSV,56.124153,1653,10317302981.24,183830000.01
2026-09-04,FTL,1.553806,676,216346193.4,139236314.823
2026-09-04,FTY,48.321215,1240,8003926030.63,165640000
2026-09-04,FUA,5.186332,4762,311159267.21,59996021
2026-09-04,FUB,0.761382,2162,932072738.68,1224185375
2026-09-04,FUM,63.473093,2,456437045.21,7191032
2026-09-04,FUN,1.604521,448,2911845688.15,1814775328
2026-09-04,FUP,101.201433,2,301514794.19,2979353
2026-09-04,FVL,5.031159,56,1429524268.38,284134204
2026-09-04,FYA,0.050336,145,1439628402.88,28600569290.69
2026-09-04,FYB,101.208156,9,201977372.54,1995663
2026-09-04,FYD,11.558989,5210,3160580191.36,273430502.194
2026-09-04,FYF,0.109543,11,38417622.46,350708449
2026-09-04,FYG,16.917434,2,97445589.33,5760069
2026-09-04,FYH,86.804524,21,622460657.56,7170832
2026-09-04,FYI,11.015613,211,58671250.21,5326190
2026-09-04,FYM,0.447562,15,338022891.8,755254621
2026-09-04,FYO,1.20404,1556,2026659329.84,1683215782.005
2026-09-04,FYT,0.371411,96754,3760254193.07,10124242073
2026-09-04,FYZ,5.873357,2,255001665.74,43416680
2026-09-04,FZJ,5.730896,2120,1162969553.88,202929782.629
2026-09-04,FZP,6.715437,555,819628289.37,122051372
2026-09-04,GA1,2.038425,1546,347428931.07,170439853
2026-09-04,GAC,77.973088,1,431010045.92,5527677
2026-09-04,GAE,0.456049,14737,1439379087.4,3156192820
2026-09-04,GAF,1.616396,1524,182025695.33,112612054
2026-09-04,GAG,18.296632,233,801425127.85,43801784
2026-09-04,GAH,12.742183,2708,369799939.38,29021709
2026-09-04,GAJ,63.987502,1,507745182.86,7935068
2026-09-04,GAL,415.183525,59397,74903047166.19,180409488
2026-09-04,GAN,9.006428,11,24254851.01,2693060
2026-09-04,GAS,0.32118,2275,3319940470.53,10336691395
2026-09-04,GAU,67.487327,5,2183912036.54,32360328
2026-09-04,GAV,63.065794,1,248542293.37,3941000
2026-09-04,GBC,0.310157,1676,252064377.34,812699552.475
2026-09-04,GBG,0.592827,4158,213501960.18,360142015
2026-09-04,GBH,4.110169,2789,2094286948.8,509537882
2026-09-04,GBJ,1.463867,1821,850382205.67,580914748
2026-09-04,GBL,0.881256,1701,2574496659.22,2921395706.969
2026-09-04,GBN,6.963715,390,6404647601.53,919717032
2026-09-04,GBP,71.456177,2,3857488904.94,53983981
2026-09-04,GBV,13.066661,22109,2189483127.44,167562559
2026-09-04,GBZ,3.597701,3272,1245348267.08,346151089
2026-09-04,GCA,71.93224,2,828471163.67,11517383
2026-09-04,GCC,5.99,2,1330141818.04,222060386
2026-09-04,GCD,4.186025,20,1126322867.47,269067409
2026-09-04,GCI,65.117708,3,223086494.03,3425896
2026-09-04,GCZ,61.431466,1,11961627.96,194715
2026-09-04,GDJ,62.450939,4,505941783.8,8101428
2026-09-04,GDP,67.267003,1,1563019455.31,23236050
2026-09-04,GEC,77.006239,2,161674676.75,2099501
2026-09-04,GEI,13.873547,11,518700384.87,37387728
2026-09-04,GEZ,61.899037,1,410666439.48,6634456
2026-09-04,GFB,70.951967,4,422956522.8,5961167
2026-09-04,GFD,71.012133,2,110435228.39,1555160
2026-09-04,GFI,54.3018,3,1666979092.02,30698413
2026-09-04,GFL,10.874827,1,320665240.05,29486927
2026-09-04,GFN,80.85568,3,935778043.5,11573436
2026-09-04,GFY,71.054709,3,413737856.62,5822807
2026-09-04,GGA,67.824505,3,8367117779.9,123364230
2026-09-04,GGC,5.384741,5,189182084.84,35132999
2026-09-04,GGD,66.52926,2,6003611710.54,90240169
2026-09-04,GGK,14.09587,11887,2545626800.94,180593808
2026-09-04,GGM,8.600367,1,2943827493.39,342290935
2026-09-04,GGN,70.114526,4,488237314.35,6963426
2026-09-04,GGP,10.45631,1,72430.86,6927
2026-09-04,GGR,68.86198,3,1621623617.01,23548896
2026-09-04,GHS,39.35472,15182,2661778945.64,67635570
2026-09-04,GID,1.635522,1931,37767096.5,23091775
2026-09-04,GIE,3.618111,4571,74318840.35,20540785
2026-09-04,GIH,2.201743,649,8589813.64,3901370
2026-09-04,GJA,67.287859,3,959750688.83,14263356
2026-09-04,GJB,10.438267,963,74764430.06,7162533
2026-09-04,GJD,64.908341,3,410461008.52,6323702
2026-09-04,GJE,64.491692,2,149408740.99,2316713
2026-09-04,GJF,64.73195,2,236133350.07,3647864
2026-09-04,GJH,3.990387,23917,145652631942.61,36500883130
2026-09-04,GJM,43.665639,68,444056708.26,10169477
2026-09-04,GJO,60.394757,1,590627442.8,9779449
2026-09-04,GKE,0,0,0.01,0
2026-09-04,GKF,4.406366,683,41738872.02,9472402
2026-09-04,GKG,1.417206,1882,45258916.77,31935321
2026-09-04,GKH,4.547895,1865,6679109524.43,1468615537
2026-09-04,GKK,66.651977,2,2040724039.8,30617607
2026-09-04,GKL,15.327927,4,862183756.47,56249207
2026-09-04,GKM,48.906494,14,132224576.39,2703620
2026-09-04,GKO,0,0,0.01,0
2026-09-04,GKV,8.318699,4378,370637662.62,44554763
2026-09-04,GL1,1494.158421,952,1483095671.75,992596
2026-09-04,GLC,4.356318,71,16875551.14,3873811
2026-09-04,GLG,7.905096,323,24657597.76,3119203
2026-09-04,GLL,1.015389,49,49804003.94,49049204
2026-09-04,GLM,0.473121,11,4794095.47,10132926
2026-09-04,GLP,69.317331,4,568542205.68,8202021
2026-09-04,GLS,0.172583,1451,390596843,2263234596.001
2026-09-04,GLV,8.379395,23,113965184.8,13600646
2026-09-04,GMA,2.166822,1502,2767263235.08,1277106944.556
2026-09-04,GMC,8.040657,20977,4227860217.75,525810306
2026-09-04,GMD,2.754975,107,15654005.77,5682086
2026-09-04,GME,28.209594,2,398014210.94,14109179
2026-09-04,GMI,1.398348,5147,645166093.23,461377430
2026-09-04,GMM,48.637037,26,450830358.95,9269281
2026-09-04,GMN,1.383134,28,80605412.6,58277372
2026-09-04,GMO,2.990758,4,2376620340.86,794654932
2026-09-04,GMP,63.413414,1,1623377440,25599906
2026-09-04,GMR,1.316517,4495,164539104.14,124980597
2026-09-04,GMV,0,0,0.01,0
2026-09-04,GMZ,13.743669,2,366029463.42,26632587.787
2026-09-04,GNH,1.413751,191,7318808.96,5176871
2026-09-04,GNK,69.912742,1,489436943.38,7000683
2026-09-04,GNL,61.849471,3,1759923224.52,28454944
2026-09-04,GNP,1.493502,7193,3406300330.43,2280746899
2026-09-04,GNS,1.515008,1530,70991462.83,46858797
2026-09-04,GNZ,1.623941,470,2020265.76,1244051
2026-09-04,GO1,4.829587,748,80656215.63,16700437
2026-09-04,GO3,4.904639,451,36848982.69,7513087
2026-09-04,GO4,5.323344,737,48793815.63,9166009
2026-09-04,GO6,4.324353,4010,4790122527.71,1107708488
2026-09-04,GO9,2.704744,1653,429468461.54,158783416
2026-09-04,GOF,53.424671,340,411993648.15,7711674
2026-09-04,GOH,15.866987,8976,578742452.55,36474629
2026-09-04,GOK,1.003504,23,102462471.15,102104744
2026-09-04,GOL,2.854894,11908,4545161488.07,1592059895
2026-09-04,GOP,1.236006,1719,2258958757.18,1827627547
2026-09-04,GP1,4.121998,1,188437649.14,45715125
2026-09-04,GP3,64.676049,478,745966432.73,11533890
2026-09-04,GPA,23.49489,5432,847392206.06,36067085
2026-09-04,GPB,12.307638,9551,1259847111.88,102363032
2026-09-04,GPC,72.850639,3597,6812470557.68,93512846
2026-09-04,GPF,9.149693,3107,687496084.79,75138704
2026-09-04,GPG,16.876283,2937,1045974186.74,61978944
2026-09-04,GPH,45.561999,1,2671618.93,58637
2026-09-04,GPI,18.649735,2801,738167161.85,39580572
2026-09-04,GPJ,58.630765,2,866103623.07,14772170
2026-09-04,GPL,53.67682,37307,99765023224.88,1858623941
2026-09-04,GPM,62.839474,2,1309391012.87,20837078
2026-09-04,GPN,1.411296,4991,5494476280.41,3893213887
2026-09-04,GPT,2.758613,3124,101067526.93,36637074
2026-09-04,GPU,21.237072,2475,356615374.71,16792116
2026-09-04,GPV,67.552154,1,579124617.14,8573000
2026-09-04,GPZ,1.992098,213,6546795963.69,3286383184
2026-09-04,GRL,1.801599,284,379729605.83,210773659
2026-09-04,GRO,54.713698,27291,194888938808.68,3561977067
2026-09-04,GRT,1.557867,1912,115782306.18,74321065
2026-09-04,GSE,65.739385,107,1407505413.69,21410383
2026-09-04,GSG,71.7289,1,88433986.87,1232892
2026-09-04,GSL,3.50972,1,51030607.69,14539796
2026-09-04,GSO,15.526094,8,27854155235.2,1794022098
2026-09-04,GSP,0.567327,14249,4224840135.65,7446925347
2026-09-04,GSR,57.870398,2,268701518.71,4643160
2026-09-04,GSU,0,0,0.01,0
2026-09-04,GTA,1.625101,75649,24565641254.66,15116377523
2026-09-04,GTF,15.126973,506,148514220.32,9817841.203
2026-09-04,GTH,1.487669,783,28826005.86,19376628
2026-09-04,GTK,7.111956,1,28657391632.46,4029467144
2026-09-04,GTL,0.136601,352243,216778598625.1,1586946729892
2026-09-04,GTM,7.888658,13409,1048819452.69,132952837
2026-09-04,GTN,52.819555,2,1479609637.58,28012535
2026-09-04,GTY,6.366075,525,408801930.85,64215691
2026-09-04,GTZ,12.05551,62102,12748282370.87,1057465168
2026-09-04,GUA,6.052877,1,2069241508.44,341860798
2026-09-04,GUB,2.603902,9844,4567446681.63,1754077686
2026-09-04,GUC,1.487639,1,1295077956.9,870559223
2026-09-04,GUF,0.929661,4018,624812015.49,672085582
2026-09-04,GUH,0.441943,38569,4602079026.6,10413284512
2026-09-04,GUK,1.459223,2654,1160964750,795604883
2026-09-04,GUM,12.903113,52761,6713385753.09,520291957
2026-09-04,GUV,1.767259,1878,752793646.18,425966912
2026-09-04,GVA,4.03899,3413,94963456.6,23511685
2026-09-04,GVB,68.5377,3,3598204601.99,52499640
2026-09-04,GVC,64.969231,1,307906596.37,4739268
2026-09-04,GVD,18.426891,1,407510.7,22115
2026-09-04,GVI,5.615114,4617,1179556492.64,210068131
2026-09-04,GVL,67.261005,3,529486295.38,7872114
2026-09-04,GVZ,73.913434,2,408989197.79,5533354
2026-09-04,GYC,4.13886,1,20777419729.56,5020082762
2026-09-04,GYG,72.050283,4,506965391.89,7036272
2026-09-04,GYK,0.116297,275,84557373.88,727084070
2026-09-04,GYL,14.792035,7386,1331676096.18,90026566.569
2026-09-04,GYN,69.532174,1,1433305989.21,20613565
2026-09-04,GYR,63.965887,5,595346309.75,9307247
2026-09-04,GZB,7.606117,1,1445162230.63,190000000
2026-09-04,GZD,62.473474,3,54770369.92,876698
2026-09-04,GZE,7.964248,4086,1458039338.43,183073068
2026-09-04,GZG,7.605744,4566,427215416.77,56170102
2026-09-04,GZH,4.749433,5544,358132974.24,75405419
2026-09-04,GZJ,8.716346,5286,1746777885.34,200402547
2026-09-04,GZL,5.878619,6029,384905242.65,65475448
2026-09-04,GZM,10.319648,974,635552906.03,61586682
2026-09-04,GZN,51.207662,1065,389529006.04,7606850
2026-09-04,GZO,70.255927,1,85065735.48,1210798
2026-09-04,GZP,7.731475,10356,3886694005.88,502710529
2026-09-04,GZR,11.410829,1958,1043920783.92,91485099
2026-09-04,GZU,68.203416,2,465805392.48,6829649
2026-09-04,GZV,8.713517,1387,99919037.39,11467130
2026-09-04,GZY,7.562507,2281,65184864.09,8619478
2026-09-04,GZZ,7.136829,1245,66097670.74,9261490
2026-09-04,HAE,56.546336,1238,2917451990.87,51594006
2026-09-04,HAG,62.63705,45,427635921.41,6827204
2026-09-04,HAI,1.039094,327,11987656.52,11536643
2026-09-04,HAM,3.150182,7539,1585734010.59,503378605
2026-09-04,HAR,1.063929,69,95639750.82,89892956
2026-09-04,HAT,1.874716,82,3202614.42,1708320
2026-09-04,HB1,50.948317,332,18839104590.25,369768930
2026-09-04,HB2,58.220775,175,12018132037.77,206423429
2026-09-04,HBF,51.883963,10734,6377230545.04,122913328
2026-09-04,HBJ,1.421072,1,142107.16,100000
2026-09-04,HBN,4.329646,1062,531008128.35,122644702
2026-09-04,HBU,1.445019,2796,487103296.55,337091221
2026-09-04,HBV,18.656956,17,1073519898.7,57539929
2026-09-04,HCV,1.013334,657,148363031.47,146410799
2026-09-04,HDA,3.148745,514,94631354.84,30053676
2026-09-04,HDD,1.077454,149,10523847.58,9767329
2026-09-04,HDE,57.971147,4441,9319587049.98,160762508
2026-09-04,HDH,6532.004634,17,24157547890.9,3698336
2026-09-04,HDJ,6.706137,11,16628576.98,2479606
2026-09-04,HDK,3.021041,127,12131344.11,4015617
2026-09-04,HDS,17.1331,13,1562912228.53,91221799
2026-09-04,HDV,66.713759,2242,4994076644.46,74858271
2026-09-04,HEH,3.329524,1438,401320095.14,120533774
2026-09-04,HFA,3.125946,2,4922520512.71,1574729725
2026-09-04,HFI,1.754522,134,59884799.93,34131686
2026-09-04,HFO,0.986139,183,5530195.31,5607924
2026-09-04,HFR,1.399375,414,26090139.38,18644134
2026-09-04,HFV,64.234001,3240,8846090452.7,137716635
2026-09-04,HFY,1.327797,37,76088619.73,57304425
2026-09-04,HGC,53.382315,283,473687384.42,8873489
2026-09-04,HGH,1.75758,19,35646627.56,20281650
2026-09-04,HGJ,17.558663,12,1915596466.66,109096943
2026-09-04,HGM,4.131003,1813,151040334.48,36562629.351
2026-09-04,HGR,1.341426,148,30512492.28,22746310
2026-09-04,HGT,96.363297,14,3412547542.11,35413354
2026-09-04,HGU,5.021308,2,2817047159.43,561018563
2026-09-04,HGV,4.73089,364,22490529.14,4753974
2026-09-04,HIA,1.569832,255,1383436821.96,881264035
2026-09-04,HIF,0.526615,53,11252415.1,21367429
2026-09-04,HIH,1.401572,4584,216730779.56,154634083
2026-09-04,HII,3.359274,1,1106434809.52,329367203
2026-09-04,HIM,4.028283,202,283083022.51,70273861
2026-09-04,HIP,2.201716,1260,2234978843.31,1015107460
2026-09-04,HIS,3.060554,12,1246383.17,407241
2026-09-04,HIZ,2.069094,1040,200362020.39,96835631
2026-09-04,HJA,21.589571,13,1739083630.83,80552023
2026-09-04,HJB,4.624535,1547,106100982.56,22943060
2026-09-04,HKG,1.539384,1113,41113180.27,26707555
2026-09-04,HKH,8.523067,13311,758406984.54,88982876
2026-09-04,HKJ,1.427338,2318,14655817870.68,10267937137
2026-09-04,HKM,3.837145,889,45047572.91,11739868
2026-09-04,HKP,5.702263,70,149502010.26,26218012
2026-09-04,HKR,3.856636,1473,1414502689.73,366771075
2026-09-04,HKV,599.618945,37411,4286927075.41,7149419
2026-09-04,HLA,1.826412,10,29940116.15,16392863
2026-09-04,HLL,0.387729,1030510,52462885580.25,135308263459.95
2026-09-04,HLR,107.895729,13,3410551741.05,31609701
2026-09-04,HMC,8.078016,116,459535011.9,56887110
2026-09-04,HME,54.865082,8216,27944253869.9,509326746
2026-09-04,HMG,0.068758,6143,7462025425.55,108525801264
2026-09-04,HMK,283.978507,45,84272041.79,296755
2026-09-04,HML,48.352811,41,29465526.36,609386
2026-09-04,HMS,0.093462,3976,243000711.35,2599998242
2026-09-04,HMT,7.218243,22,616041524.94,85345075
2026-09-04,HMV,15.782592,13,14002860689.5,887234531
2026-09-04,HNS,48.533022,169,606393225.91,12494446
2026-09-04,HOA,0.241495,3340,2019294093.22,8361644776
2026-09-04,HOY,0.366818,2539,1360996274.05,3710271769
2026-09-04,HP3,59.200094,179,736589054.77,12442363
2026-09-04,HPC,11.915843,7,37820356954.78,3173955655
2026-09-04,HPD,0.213921,1461,286161395.98,1337694215
2026-09-04,HPF,23.590793,12,1017921965.34,43149120
2026-09-04,HPH,2.406352,9105,6144646008.57,2553511027
2026-09-04,HPI,4.660693,14,160393446,34414080
2026-09-04,HPJ,3.888351,1,35671955.34,9174058
2026-09-04,HPL,0.781743,24,228124533.5,291815213
2026-09-04,HPO,0.171804,2862,1090425898.62,6346923087
2026-09-04,HPT,0.115006,10292,3354247713.34,29165912984
2026-09-04,HPV,7.888101,339219,9159497929.93,1161179107.001
2026-09-04,HPZ,533.982893,17,5201527.36,9741
2026-09-04,HRZ,2.152183,6125,236633504.97,109950434
2026-09-04,HSA,1625.176543,2363,4034325249.37,2482392
2026-09-04,HSL,418.446781,24238,26228504534.51,62680622
2026-09-04,HSP,46.067894,60,101574316.01,2204883
2026-09-04,HST,1.025523,3719,394976442.05,385146425.328
2026-09-04,HTF,1.467414,540,5012534156.6,3415896557
2026-09-04,HTJ,1.962864,252,40311428.19,20537047
2026-09-04,HTK,1.012064,869,118223900.79,116814683
2026-09-04,HTS,59.884077,2633,4887182348.95,81610715
2026-09-04,HTZ,11.585148,13,80355351.97,6936066
2026-09-04,HUI,94.088536,1,2220457072,23599656
2026-09-04,HUS,0.003535,12,2011480.44,568993837
2026-09-04,HVA,174.460269,16,83944698.82,481168
2026-09-04,HVB,1.557267,13,1792613667.73,1151128347
2026-09-04,HVC,26.563533,16,72458145.69,2727730
2026-09-04,HVI,1.289921,360,41656118.19,32293533
2026-09-04,HVK,4.891504,1353,437672825.6,89476127
2026-09-04,HVL,20.505994,11,2879041.6,140400
2026-09-04,HVN,5.923199,12,5906075.33,997109
2026-09-04,HVS,1.572621,10081,2631443941.52,1673285884
2026-09-04,HVT,4.805109,1832,733760644.89,152704258
2026-09-04,HVU,5.649742,788,15939975.57,2821363.248
2026-09-04,HVV,70.095414,1,3192996111.35,45552140
2026-09-04,HVZ,6.672787,1783,81283030.85,12181272
2026-09-04,HYK,11.494426,24,211289015.31,18381868
2026-09-04,HYP,10.828028,61,568373475.78,52490949
2026-09-04,HYU,1.823747,233,886034867.87,485832062
2026-09-04,HYV,6.425212,6494,6221867202.33,968352007
2026-09-04,HYY,12.538791,1,5912284927.17,471519535
2026-09-04,HZV,6.425447,3,1052452948.31,163794514
2026-09-04,IAC,5.110964,1,3544039772.83,693419042
2026-09-04,IAE,2.159775,444,283945793.33,131470103
2026-09-04,IAI,5.939385,1,67681257.49,11395330
2026-09-04,IAJ,0.96072,12,2031585.53,2114650
2026-09-04,IAM,1.752147,2835,82926636.5,47328573
2026-09-04,IAR,76.04917,20,138305834.29,1818637
2026-09-04,IAS,2.028636,17,3271081318.51,1612453728
2026-09-04,IAT,0.199145,8920,1887560907.16,9478338489.206
2026-09-04,IAU,2.68174,205,32265647.28,12031611
2026-09-04,IAY,1.526553,197,44791554.32,29341631
2026-09-04,IBB,15.773402,8749,1347412532.34,85423078
2026-09-04,IBC,19.727381,5,422735942.81,21428893
2026-09-04,IBE,15.564782,12,515594708.73,33125727
2026-09-04,IBG,1.657516,11,553186154.91,333744116
2026-09-04,IBJ,65.632952,23,821251544.14,12512793
2026-09-04,IBK,0.138267,121096,230503555.94,1667091240
2026-09-04,IBM,3.910456,16,210316817.98,53783198
2026-09-04,IBP,72.260927,4,4833718925.02,66892567
2026-09-04,IBR,0.310062,82,1873530500.56,6042440247
2026-09-04,ICA,0.561093,2829,608408247.91,1084326545
2026-09-04,ICC,1.343335,274,26447236.02,19687749
2026-09-04,ICD,135.901507,196,34843515.45,256388
2026-09-04,ICE,129.500076,4684,1585102297.8,12240165
2026-09-04,ICF,190.331335,529,21847182.3,114785
2026-09-04,ICG,71.288543,1,714819770.11,10027134
2026-09-04,ICH,2.49687,5315,1190360610.73,476741105
2026-09-04,ICN,4.381169,16,417848514.1,95373752
2026-09-04,ICS,49.96071,53,15232870.74,304897
2026-09-04,ICV,5.986544,45,6529098.74,1090629
2026-09-04,ICZ,8.731527,22294,997871534.02,114283735
2026-09-04,IDD,0.1574,25,32901344.77,209030711
2026-09-04,IDF,77.943611,4338,12802539503.21,164253867
2026-09-04,IDH,12.884804,19878,889515570.7,69036019
2026-09-04,IDI,1.730209,1202,75072533.09,43389279
2026-09-04,IDL,6.129693,3899,4353935795.94,710302379
2026-09-04,IDO,58.853741,15442,77073190232.99,1309571631
2026-09-04,IDP,1.873654,23,129874021.02,69315905
2026-09-04,IDV,72.012405,2,560731501.76,7786596
2026-09-04,IDY,0.237993,2492,736524510.9,3094734448.126
2026-09-04,IED,1.0422,1304,65135751.43,62498344
2026-09-04,IEN,1.212306,97,15263092.96,12590131
2026-09-04,IEV,5.117417,4208,101546822.39,19843374
2026-09-04,IEZ,3.98923,3,80468579.78,20171458
2026-09-04,IFD,60.790072,9,1215801437.53,20000000
2026-09-04,IFN,9.148576,428,3611903.54,394805
2026-09-04,IFV,4.723754,202,24347715.49,5154315
2026-09-04,IFY,7.613422,1,98974483.64,13000000
2026-09-04,IGF,69.043231,2,1459035775.04,21132206
2026-09-04,IGL,587.84534,16954,4778570663.16,8128959
2026-09-04,IGM,67.00036,3,1299004791.67,19388027
2026-09-04,IGZ,11.848932,3,796513066.29,67222350
2026-09-04,IH1,0.919614,92,175289374.98,190611880
2026-09-04,IHA,3.072331,312,5240723.82,1705781
2026-09-04,IHC,7.902073,485,407752687.87,51600722
2026-09-04,IHK,16.400678,28912,1495553723.82,91188529
2026-09-04,IHP,1.761607,268,64001391.32,36331252
2026-09-04,IHT,3.643755,3286,76107910.73,20887221
2026-09-04,IHV,1.823034,46,308279818.99,169102646
2026-09-04,IHY,5.53613,1,186008106.45,33598940
2026-09-04,IHZ,0.839164,68,2501451.06,2980886
2026-09-04,IIA,3.868479,11,1480974557.44,382831186
2026-09-04,IIC,6.662464,13,4864844.86,730187
2026-09-04,IIE,4.075349,3454,393762788.37,96620637
2026-09-04,IIF,1.582783,14,1210158250.42,764576106
2026-09-04,IIH,32.991112,21430,1751068805.66,53076987
2026-09-04,IIN,1.432452,138,1776529891.16,1240202111
2026-09-04,IIS,36.547199,136,1088204456.7,29775317.248
2026-09-04,IJA,13.84361,1210,175480809.48,12675942.471
2026-09-04,IJB,6.649174,7044,225721072.35,33947233
2026-09-04,IJC,15.246005,45750,4235611221.07,277817785
2026-09-04,IJE,68.089109,4,33130049.65,486569
2026-09-04,IJF,9.366016,2,859629188.64,91781736
2026-09-04,IJH,7.312095,392,33539146.08,4586804
2026-09-04,IJI,10.315206,291,188649023.25,18288440
2026-09-04,IJK,64.370905,3,289225748.81,4493113
